external_id,legacy_identity_key,legacy_partner_id,legacy_partner_source,name,company_type,customer_rank,supplier_rank,sc_supplier_type,sc_region,street,sc_registered_capital,sc_business_scope,sc_default_tax_rate,sc_default_tax_rate_text,sc_account_name,sc_bank_name,sc_bank_account,vat,phone,email,legacy_partner_name,legacy_credit_code,legacy_tax_no,legacy_source_evidence,source_row_count,name_variant_count,review_flags,gate_action,gate_reason
legacy_partner_business_9276cc006080bd8451fc,partner:business:name:成都盛联瑞建材有限公司,name:成都盛联瑞建材有限公司,xlsx_business_aligned_partner,成都盛联瑞建材有限公司,company,0,1,material,,,,,9,9%,成都盛联瑞建材有限公司,中国农业银行股份有限公司青白江弥牟,22844701040004072,,,,成都盛联瑞建材有限公司,,,partner_import_source_business_aligned:name:成都盛联瑞建材有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_f765efb6215fc563815e,partner:business:name:成都盛茂园林有限公司,name:成都盛茂园林有限公司,xlsx_business_aligned_partner,成都盛茂园林有限公司,company,0,1,material,,,,,6,6%,成都盛茂园林有限公司,中国建设银行股份有限公司,51001870836051521406,,,,成都盛茂园林有限公司,,,partner_import_source_business_aligned:name:成都盛茂园林有限公司,,,duplicate_name_in_xlsx;missing_credit_code;supplier_business_fact,update_only_candidate,duplicate_name_in_xlsx;missing_credit_code
legacy_partner_business_dd4b95b9570bc78a9993,partner:business:name:成都睿鑫恒净化科技有限公司,name:成都睿鑫恒净化科技有限公司,xlsx_business_aligned_partner,成都睿鑫恒净化科技有限公司,company,0,1,other,,,,,,,成都睿鑫恒净化科技有限公司,中国农业银行股份有限公司温江涌泉支行,22851001040001131,,,,成都睿鑫恒净化科技有限公司,,,partner_import_source_business_aligned:name:成都睿鑫恒净化科技有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_75689e98161300de553b,partner:business:name:成都磊数科技有限公司,name:成都磊数科技有限公司,xlsx_business_aligned_partner,成都磊数科技有限公司,company,0,1,other,,,,,,,成都磊数科技有限公司,工行成都鹭岛支行,4402926109000009772,,,,成都磊数科技有限公司,,,partner_import_source_business_aligned:name:成都磊数科技有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_02ec6dfb24934402a098,partner:business:name:成都福隆实业有限责任公司,name:成都福隆实业有限责任公司,xlsx_business_aligned_partner,成都福隆实业有限责任公司,company,0,1,material,,,,,0,0.0000,成都福隆实业有限责任公司,成都银行新都支行,60052003209779500018,,,,成都福隆实业有限责任公司,,,partner_import_source_business_aligned:name:成都福隆实业有限责任公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_374a7aa9b92a9f47cc59,partner:business:name:成都科文节能装饰材料有限公司,name:成都科文节能装饰材料有限公司,xlsx_business_aligned_partner,成都科文节能装饰材料有限公司,company,0,1,other,,,,,,,成都科文节能装饰材料有限公司,工行成都蜀汉路支行,4402081309100000276,,,,成都科文节能装饰材料有限公司,,,partner_import_source_business_aligned:name:成都科文节能装饰材料有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_32475ef03a160b722183,partner:business:name:成都科林实验设备有限公司,name:成都科林实验设备有限公司,xlsx_business_aligned_partner,成都科林实验设备有限公司,company,0,1,material,,,,,0,0.0000,成都科林实验设备有限公司,双流诚民村镇银行,0000000611120100046694,,,,成都科林实验设备有限公司,,,partner_import_source_business_aligned:name:成都科林实验设备有限公司,,,duplicate_name_in_xlsx;missing_credit_code;supplier_business_fact,update_only_candidate,duplicate_name_in_xlsx;missing_credit_code
legacy_partner_business_e5ed20c39e2945c68af3,partner:business:name:成都精川盛睿工程机械租赁有限公司,name:成都精川盛睿工程机械租赁有限公司,xlsx_business_aligned_partner,成都精川盛睿工程机械租赁有限公司,company,0,1,other,,,,,,,成都精川盛睿工程机械租赁有限公司,中国建设银行股份 有限公司新都国际广场支行,51050151816400001239,,,,成都精川盛睿工程机械租赁有限公司,,,partner_import_source_business_aligned:name:成都精川盛睿工程机械租赁有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_432edf31e985e62ebdc5,partner:business:name:成都红松石商贸有限公司,name:成都红松石商贸有限公司,xlsx_business_aligned_partner,成都红松石商贸有限公司,company,0,1,other,,,,,,,成都红松石商贸有限公司,中国民生银行总行,158623999,,,,成都红松石商贸有限公司,,,partner_import_source_business_aligned:name:成都红松石商贸有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_f93f5552e4a7c658041a,partner:business:name:成都红泰塑胶管业有限公司,name:成都红泰塑胶管业有限公司,xlsx_business_aligned_partner,成都红泰塑胶管业有限公司,company,0,1,other,,,,,,,成都红泰塑胶管业有限公司,中国农业银行崇州支行,22866101040012113,,,,成都红泰塑胶管业有限公司,,,partner_import_source_business_aligned:name:成都红泰塑胶管业有限公司,,,duplicate_name_in_xlsx;missing_credit_code;supplier_business_fact,update_only_candidate,duplicate_name_in_xlsx;missing_credit_code
legacy_partner_business_f9e277417298f557bf7a,partner:business:name:成都维沣盛建材有限公司,name:成都维沣盛建材有限公司,xlsx_business_aligned_partner,成都维沣盛建材有限公司,company,0,1,other,,,,,,,成都维沣盛建材有限公司,成都农商银行青白江弥牟支行,1000070002066424,,,,成都维沣盛建材有限公司,,,partner_import_source_business_aligned:name:成都维沣盛建材有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_d0812219386b56c0a7ce,partner:business:name:成都绿欣苑园艺有限公司,name:成都绿欣苑园艺有限公司,xlsx_business_aligned_partner,成都绿欣苑园艺有限公司,company,0,1,other,,,,,,,成都绿欣苑园艺有限公司,中国农业银行股份有限公司新津花桥分理处,22841401040004288,,,,成都绿欣苑园艺有限公司,,,partner_import_source_business_aligned:name:成都绿欣苑园艺有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_a3d068dea2fc4ee7222a,partner:business:name:成都耀龙科技有限公司,name:成都耀龙科技有限公司,xlsx_business_aligned_partner,成都耀龙科技有限公司,company,0,1,other,,,,,,,成都耀龙科技有限公司,中国建设银行股份有限公司成都铁道支行,51001880836051540525,,,,成都耀龙科技有限公司,,,partner_import_source_business_aligned:name:成都耀龙科技有限公司,,,duplicate_name_in_xlsx;missing_credit_code;supplier_business_fact,update_only_candidate,duplicate_name_in_xlsx;missing_credit_code
legacy_partner_business_ecc9b5efe0997a703517,partner:business:name:成都致悦鑫建材商贸有限公司,name:成都致悦鑫建材商贸有限公司,xlsx_business_aligned_partner,成都致悦鑫建材商贸有限公司,company,0,1,other,,,,,,,成都致悦鑫建材商贸有限公司,中国银行郫都支行营业部,126684608940,,,,成都致悦鑫建材商贸有限公司,,,partner_import_source_business_aligned:name:成都致悦鑫建材商贸有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_42100296cedbdcc5f605,partner:business:name:成都良彬建材有限公司,name:成都良彬建材有限公司,xlsx_business_aligned_partner,成都良彬建材有限公司,company,0,1,material,,,,,,,成都良彬建材有限公司,中国工商银行股份有限公司成都致顺路支行,4402080609100035222,,,,成都良彬建材有限公司,,,partner_import_source_business_aligned:name:成都良彬建材有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_20476a2ad103bfa6536e,partner:business:name:成都茗洋机械租赁有限公司,name:成都茗洋机械租赁有限公司,xlsx_business_aligned_partner,成都茗洋机械租赁有限公司,company,0,1,material,,,,,3,3%,成都茗洋机械租赁有限公司,中国建设银行股份有限公司郫县支行,51050159720800001131,,,,成都茗洋机械租赁有限公司,,,partner_import_source_business_aligned:name:成都茗洋机械租赁有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_78ffb0ab4285a65232ea,partner:business:name:成都营门电缆有限责任公司,name:成都营门电缆有限责任公司,xlsx_business_aligned_partner,成都营门电缆有限责任公司,company,0,1,material,,,,,9,9%,成都营门电缆有限责任公司,农业银行成都金牛支行,22811301040003213,,,,成都营门电缆有限责任公司,,,partner_import_source_business_aligned:name:成都营门电缆有限责任公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_e747b5f84ef9d7b739d6,partner:business:name:成都董然商贸有限公司,name:成都董然商贸有限公司,xlsx_business_aligned_partner,成都董然商贸有限公司,company,0,1,other,,,,,,,成都董然商贸有限公司,交通银行股份有限公司成都青白江同金街支行,511511451013000482275,,,,成都董然商贸有限公司,,,partner_import_source_business_aligned:name:成都董然商贸有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_823c49fdd0f5f6d6c0a5,partner:business:name:成都虹润制漆有限公司,name:成都虹润制漆有限公司,xlsx_business_aligned_partner,成都虹润制漆有限公司,company,0,1,other,,,,,,,成都虹润制漆有限公司,工行成都彭州支行朝阳南路分理处,4402050519100035731,,,,成都虹润制漆有限公司,,,partner_import_source_business_aligned:name:成都虹润制漆有限公司,,,duplicate_name_in_xlsx;missing_credit_code;supplier_business_fact,update_only_candidate,duplicate_name_in_xlsx;missing_credit_code
legacy_partner_business_0320de58eac37841e78c,partner:business:name:成都蜀道易工程材料有限公司,name:成都蜀道易工程材料有限公司,xlsx_business_aligned_partner,成都蜀道易工程材料有限公司,company,0,1,other,,,,,,,成都蜀道易工程材料有限公司,中国农业银行股份有限公司成都星辰支行,22812201040012264,,,,成都蜀道易工程材料有限公司,,,partner_import_source_business_aligned:name:成都蜀道易工程材料有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_8565c55f2accd33ec920,partner:business:name:成都蜂鸟智能电气有限公司,name:成都蜂鸟智能电气有限公司,xlsx_business_aligned_partner,成都蜂鸟智能电气有限公司,company,0,1,material,,,,,3,3%,成都蜂鸟智能电气有限公司,中国工商银行股份有限公司金堂淮洲支行,4402251290100100967,,,,成都蜂鸟智能电气有限公司,,,partner_import_source_business_aligned:name:成都蜂鸟智能电气有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_3936be98b43c230ef48b,partner:business:name:成都蝶行天下商贸有限责任公司,name:成都蝶行天下商贸有限责任公司,xlsx_business_aligned_partner,成都蝶行天下商贸有限责任公司,company,0,1,other,,,,,,,成都蝶行天下商贸有限责任公司,中国工商银行股份有限公司成都龙泉支行,4402234009100250750,,,,成都蝶行天下商贸有限责任公司,,,partner_import_source_business_aligned:name:成都蝶行天下商贸有限责任公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_96534fb4e199a6e74b99,partner:business:name:成都行程建筑工程有限公司,name:成都行程建筑工程有限公司,xlsx_business_aligned_partner,成都行程建筑工程有限公司,company,0,1,material,,,,,0,0.0000,成都行程建筑工程有限公司,中国民生银行股份有限公司成都金牛支行,15087775,,,,成都行程建筑工程有限公司,,,partner_import_source_business_aligned:name:成都行程建筑工程有限公司,,,duplicate_name_in_xlsx;missing_credit_code;supplier_business_fact,update_only_candidate,duplicate_name_in_xlsx;missing_credit_code
legacy_partner_business_cc8915d76465a87ee300,partner:business:name:成都谊源安防设备有限公司,name:成都谊源安防设备有限公司,xlsx_business_aligned_partner,成都谊源安防设备有限公司,company,0,1,material,,,,,1,1%,成都谊源安防设备有限公司,四川天府银行股份有限公司成都新都支行,2000140520000019,,,,成都谊源安防设备有限公司,,,partner_import_source_business_aligned:name:成都谊源安防设备有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_a9cf971e8c16f1331ded,partner:business:name:成都资发英商贸有限公司,name:成都资发英商贸有限公司,xlsx_business_aligned_partner,成都资发英商贸有限公司,company,0,1,other,,,,,,,成都资发英商贸有限公司,农行成都长庆分理处,2281870104000616,,,,成都资发英商贸有限公司,,,partner_import_source_business_aligned:name:成都资发英商贸有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_cd0b4ba48ec19f5db3c3,partner:business:name:成都资禺花境园林工程有限公司,name:成都资禺花境园林工程有限公司,xlsx_business_aligned_partner,成都资禺花境园林工程有限公司,company,0,1,material,,,,,0,0.0000,成都资禺花境园林工程有限公司,中国民生银行股份有限公司温江支行,152485191,,,,成都资禺花境园林工程有限公司,,,partner_import_source_business_aligned:name:成都资禺花境园林工程有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_c7f4bd75a4894fbb4196,partner:business:name:成都赛小牛新材料有限公司,name:成都赛小牛新材料有限公司,xlsx_business_aligned_partner,成都赛小牛新材料有限公司,company,0,1,material,,,,,6,6%,成都赛小牛新材料有限公司,招商银行招商府城大道支行,128915233410905,,,,成都赛小牛新材料有限公司,,,partner_import_source_business_aligned:name:成都赛小牛新材料有限公司,,,duplicate_name_in_xlsx;missing_credit_code;supplier_business_fact,update_only_candidate,duplicate_name_in_xlsx;missing_credit_code
legacy_partner_business_13b876e3c6fbcdd705c0,partner:business:name:成都超越祥五金产品有限公司,name:成都超越祥五金产品有限公司,xlsx_business_aligned_partner,成都超越祥五金产品有限公司,company,0,1,other,,,,,,,成都超越祥五金产品有限公司,浙江民泰商业银行股份有限公司成都金牛支行,583526307600015,,,,成都超越祥五金产品有限公司,,,partner_import_source_business_aligned:name:成都超越祥五金产品有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_4c6e4f64e3616b51d3a8,partner:business:name:成都超飞远商贸有限责任公司,name:成都超飞远商贸有限责任公司,xlsx_business_aligned_partner,成都超飞远商贸有限责任公司,company,0,1,other,,,,,,,成都超飞远商贸有限责任公司,中国民生银行股份有限公司成都光华支行,150596224,,,,成都超飞远商贸有限责任公司,,,partner_import_source_business_aligned:name:成都超飞远商贸有限责任公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_8e31f854fb7ac68ed68d,partner:business:name:成都跑的快物流有限公司,name:成都跑的快物流有限公司,xlsx_business_aligned_partner,成都跑的快物流有限公司,company,0,1,other,,,,,,,成都跑的快物流有限公司,无开户行,22825401040000393,,,,成都跑的快物流有限公司,,,partner_import_source_business_aligned:name:成都跑的快物流有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_dee576df667f6be1ed24,partner:business:name:成都辉华佳兴贸易有限公司,name:成都辉华佳兴贸易有限公司,xlsx_business_aligned_partner,成都辉华佳兴贸易有限公司,company,0,1,other,,,,,,,中国农业银行,中国农业银行成都量力支行,22804601040013248,,,,成都辉华佳兴贸易有限公司,,,partner_import_source_business_aligned:name:成都辉华佳兴贸易有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_9aa2aa2d3b45958ca827,partner:business:name:成都辉腾木业有限公司,name:成都辉腾木业有限公司,xlsx_business_aligned_partner,成都辉腾木业有限公司,company,0,1,other,,,,,,,成都辉腾木业有限公司,农业银行成都青白江支行,22844101040030237,,,,成都辉腾木业有限公司,,,partner_import_source_business_aligned:name:成都辉腾木业有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_de9a1d48a7bb9745f177,partner:business:name:成都达杰凯建材有限公司,name:成都达杰凯建材有限公司,xlsx_business_aligned_partner,成都达杰凯建材有限公司,company,0,1,material,,,,,3,3%,成都达杰凯建材有限公司,中国农业银行,22805101040013776,,,,成都达杰凯建材有限公司,,,partner_import_source_business_aligned:name:成都达杰凯建材有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_ce9d41732fe95cf91a35,partner:business:name:成都进民商贸有限公司,name:成都进民商贸有限公司,xlsx_business_aligned_partner,成都进民商贸有限公司,company,0,1,other,,,,,,,成都进民商贸有限公司,浙江民泰商业银行股份有限公司成都金牛支行,583522854500015,,,,成都进民商贸有限公司,,,partner_import_source_business_aligned:name:成都进民商贸有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_4ad1e44e5fda39421b2b,partner:business:name:成都通风乾云科技有限公司,name:成都通风乾云科技有限公司,xlsx_business_aligned_partner,成都通风乾云科技有限公司,company,0,1,material,,,,,9,9%,成都通风乾云科技有限公司,中国银行郫都支行,121266210250,,,,成都通风乾云科技有限公司,,,partner_import_source_business_aligned:name:成都通风乾云科技有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_a966e9f148212a838ecc,partner:business:name:成都邳郫园林绿化有限公司,name:成都邳郫园林绿化有限公司,xlsx_business_aligned_partner,成都邳郫园林绿化有限公司,company,0,1,material,,,,,0,0%,成都邳郫园林绿化有限公司,中国银行股份有限公司成都江汉路支行,119930181626,,,,成都邳郫园林绿化有限公司,,,partner_import_source_business_aligned:name:成都邳郫园林绿化有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_1eff1d9e6561930b45eb,partner:business:name:成都金匠雕塑艺术有限公司,name:成都金匠雕塑艺术有限公司,xlsx_business_aligned_partner,成都金匠雕塑艺术有限公司,company,0,1,other,,,,,,,成都金匠雕塑艺术有限公司,中国工商银行股份有限公司成都中和支行,4402235109100150592,,,,成都金匠雕塑艺术有限公司,,,partner_import_source_business_aligned:name:成都金匠雕塑艺术有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_e671de330e42b36e5e76,partner:business:name:成都金尚之工建筑劳务有限公司,name:成都金尚之工建筑劳务有限公司,xlsx_business_aligned_partner,成都金尚之工建筑劳务有限公司,company,0,1,other,,,,,,,成都金尚之工建筑劳务有限公司,,,,,,成都金尚之工建筑劳务有限公司,,,partner_import_source_business_aligned:name:成都金尚之工建筑劳务有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_9dbc563a92fea6172414,partner:business:name:成都金峰鸿远不锈钢制品有限公司,name:成都金峰鸿远不锈钢制品有限公司,xlsx_business_aligned_partner,成都金峰鸿远不锈钢制品有限公司,company,0,1,other,,,,,,,成都金峰鸿远不锈钢制品有限公司,,,,,,成都金峰鸿远不锈钢制品有限公司,,,partner_import_source_business_aligned:name:成都金峰鸿远不锈钢制品有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_710c08ce945f3964cc56,partner:business:name:成都金弘诚不锈钢有限公司,name:成都金弘诚不锈钢有限公司,xlsx_business_aligned_partner,成都金弘诚不锈钢有限公司,company,0,1,other,,,,,,,成都金弘诚不锈钢有限公司,中国工商银行股份有限公司成都新都北星大道支行,4402005909100076086,,,,成都金弘诚不锈钢有限公司,,,partner_import_source_business_aligned:name:成都金弘诚不锈钢有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_8733099c21b0583390c2,partner:business:name:成都金淑林商贸有限公司,name:成都金淑林商贸有限公司,xlsx_business_aligned_partner,成都金淑林商贸有限公司,company,0,1,other,,,,,,,成都金淑林商贸有限公司,中国建设银行股份有限公司成都第七支行,51050147900800002634,,,,成都金淑林商贸有限公司,,,partner_import_source_business_aligned:name:成都金淑林商贸有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_3a98f67240e1a6925fb1,partner:business:name:成都金渝成商贸有限公司,name:成都金渝成商贸有限公司,xlsx_business_aligned_partner,成都金渝成商贸有限公司,company,0,1,other,,,,,,,成都金渝成商贸有限公司,中国建设银行股份有限公司成都第五支行,51001458208051525885,,,,成都金渝成商贸有限公司,,,partner_import_source_business_aligned:name:成都金渝成商贸有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_fd54e7e7cda4e18821a7,partner:business:name:成都金鑫金商贸有限公司,name:成都金鑫金商贸有限公司,xlsx_business_aligned_partner,成都金鑫金商贸有限公司,company,0,1,material,,,,,0,0.0000,成都金鑫金商贸有限公司,成都农村商业银行股份有限公司永兴分理处,1000070003785550,,,,成都金鑫金商贸有限公司,,,partner_import_source_business_aligned:name:成都金鑫金商贸有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_2a6cce172e80532c66fb,partner:business:name:成都鑫会群建材有限公司,name:成都鑫会群建材有限公司,xlsx_business_aligned_partner,成都鑫会群建材有限公司,company,0,1,other,,,,,,,成都鑫会群建材有限公司,中国工商银行股份有限公司大邑支行,4402240009100175158,,,,成都鑫会群建材有限公司,,,partner_import_source_business_aligned:name:成都鑫会群建材有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_a975e128fe709b3f7fbb,partner:business:name:成都鑫冉电线电缆有限公司,name:成都鑫冉电线电缆有限公司,xlsx_business_aligned_partner,成都鑫冉电线电缆有限公司,company,0,1,other,,,,,,,成都鑫冉电线电缆有限公司,浙江民泰商业银行股份有限公司成都分行,583157571000015,,,,成都鑫冉电线电缆有限公司,,,partner_import_source_business_aligned:name:成都鑫冉电线电缆有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_a5a7429e8f994bb888d6,partner:business:name:成都鑫嘉美金属制品有限责任公司,name:成都鑫嘉美金属制品有限责任公司,xlsx_business_aligned_partner,成都鑫嘉美金属制品有限责任公司,company,0,1,other,,,,,,,成都鑫嘉美金属制品有限责任公司,中国建设银行股份有限公司成都中海锦城支行,51050110101800000863,,,,成都鑫嘉美金属制品有限责任公司,,,partner_import_source_business_aligned:name:成都鑫嘉美金属制品有限责任公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_f4669df4648590002011,partner:business:name:成都鑫城瑞达金属材料有限公司,name:成都鑫城瑞达金属材料有限公司,xlsx_business_aligned_partner,成都鑫城瑞达金属材料有限公司,company,0,1,other,,,,,,,成都鑫城瑞达金属材料有限公司,浙江民泰商业股份有限公司成都金牛支行,583802147600015,,,,成都鑫城瑞达金属材料有限公司,,,partner_import_source_business_aligned:name:成都鑫城瑞达金属材料有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_fa4fbbcac2faf3d5f6a2,partner:business:name:成都鑫恒永盛建材有限公司,name:成都鑫恒永盛建材有限公司,xlsx_business_aligned_partner,成都鑫恒永盛建材有限公司,company,0,1,other,,,,,,,成都鑫恒永盛建材有限公司,中国银行股份有限公司大邑支行,129389575575,,,,成都鑫恒永盛建材有限公司,,,partner_import_source_business_aligned:name:成都鑫恒永盛建材有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_31d055431c89171d285e,partner:business:name:成都鑫慈恩典商贸有限公司,name:成都鑫慈恩典商贸有限公司,xlsx_business_aligned_partner,成都鑫慈恩典商贸有限公司,company,0,1,material,,,,,,,成都鑫慈恩典商贸有限公司,中国农业银行股份有限公司青白江凤凰湖分理处,22844901040003674,,,,成都鑫慈恩典商贸有限公司,,,partner_import_source_business_aligned:name:成都鑫慈恩典商贸有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_97380f8d679b91b6c596,partner:business:name:成都鑫杰瑞机械租赁有限公司,name:成都鑫杰瑞机械租赁有限公司,xlsx_business_aligned_partner,成都鑫杰瑞机械租赁有限公司,company,0,1,other,,,,,,,成都鑫杰瑞机械租赁有限公司,上海浦东发展银行股份有限公司邛崃支行,73130078801100000513,,,,成都鑫杰瑞机械租赁有限公司,,,partner_import_source_business_aligned:name:成都鑫杰瑞机械租赁有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_d5970d12100091e902a7,partner:business:name:成都鑫洋意材料科技有限公司,name:成都鑫洋意材料科技有限公司,xlsx_business_aligned_partner,成都鑫洋意材料科技有限公司,company,0,1,material,,,,,13,13%,成都鑫洋意材料科技有限公司,中国工商银行股份有限公司 金堂淮州支行,4402251209100123086,,,,成都鑫洋意材料科技有限公司,,,partner_import_source_business_aligned:name:成都鑫洋意材料科技有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_1a1ef6a6f4c1f9649faf,partner:business:name:成都鑫瑞净化设备科技有限公司,name:成都鑫瑞净化设备科技有限公司,xlsx_business_aligned_partner,成都鑫瑞净化设备科技有限公司,company,0,1,material,,,,,9,9%,成都鑫瑞净化设备科技有限公司,建设银行郫都犀浦支行,51001597237051503238,,,,成都鑫瑞净化设备科技有限公司,,,partner_import_source_business_aligned:name:成都鑫瑞净化设备科技有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_a5a86a0837e1cce5138a,partner:business:name:成都鑫立新电器成套设备厂,name:成都鑫立新电器成套设备厂,xlsx_business_aligned_partner,成都鑫立新电器成套设备厂,company,0,1,other,,,,,,,成都鑫立新电器成套设备厂,工商银行彭州新城支行,4402082309100045452,,,,成都鑫立新电器成套设备厂,,,partner_import_source_business_aligned:name:成都鑫立新电器成套设备厂,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_ae72f5f93e4f1216aee3,partner:business:name:成都鑫蓉逸商贸有限公司,name:成都鑫蓉逸商贸有限公司,xlsx_business_aligned_partner,成都鑫蓉逸商贸有限公司,company,0,1,other,,,,,,,成都鑫蓉逸商贸有限公司,中国民生银行股份有限公司成都荷花池支行,161077202,,,,成都鑫蓉逸商贸有限公司,,,partner_import_source_business_aligned:name:成都鑫蓉逸商贸有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_194fbba5da93b6a8169b,partner:business:name:成都鑫豪斯电子探测技术有限公司,name:成都鑫豪斯电子探测技术有限公司,xlsx_business_aligned_partner,成都鑫豪斯电子探测技术有限公司,company,0,1,material,,,,,9,9%,成都鑫豪斯电子探测技术有限公司,招商银行股份有限公司成都鹭鸟支行,128912362510101,,,,成都鑫豪斯电子探测技术有限公司,,,partner_import_source_business_aligned:name:成都鑫豪斯电子探测技术有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_e2142637617878333bb2,partner:business:name:成都鑫资安安防设备有限公司,name:成都鑫资安安防设备有限公司,xlsx_business_aligned_partner,成都鑫资安安防设备有限公司,company,0,1,material,,,,,9,9%,成都鑫资安安防设备有限公司,成都农商银行新都天元支行,022209000120010019419,,,,成都鑫资安安防设备有限公司,,,partner_import_source_business_aligned:name:成都鑫资安安防设备有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_0f8c721bf1ab29c96fed,partner:business:name:成都鑫迪佳贸易有限公司,name:成都鑫迪佳贸易有限公司,xlsx_business_aligned_partner,成都鑫迪佳贸易有限公司,company,0,1,other,,,,,,,成都鑫迪佳贸易有限公司,中国银行股份有限公司成都茶店子支行,118571045451,,,,成都鑫迪佳贸易有限公司,,,partner_import_source_business_aligned:name:成都鑫迪佳贸易有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
legacy_partner_business_1ef41323e965c1ebd0fc,partner:business:name:成都鑫邦电气设备有限公司,name:成都鑫邦电气设备有限公司,xlsx_business_aligned_partner,成都鑫邦电气设备有限公司,company,0,1,other,,,,,,,成都鑫邦电气设备有限公司,中国农业银行彭州大南街支行,22860601040002077,,,,成都鑫邦电气设备有限公司,,,partner_import_source_business_aligned:name:成都鑫邦电气设备有限公司,,,missing_credit_code;supplier_business_fact,update_only_candidate,missing_credit_code
