project_id,name,project_code,current_operation_strategy,target_operation_strategy,action,reason,other_system_id,legacy_project_id,project_environment
235,“首府花雨树”，“第一生活宿舍区”、“天湖银杏苑”给水工程,PRJ260235,joint,joint,keep,existing_new_system_project,109684,4634f972dcbe42ed88343d4e9e994daf,正式项目
236,绵阳市涪城区教工幼儿园维修装饰工程,PRJ260236,joint,joint,keep,existing_new_system_project,170025,466147b763814ec5811faa81275d1081,
237,广汉市连山镇农村集体经济融合发展示范项目——广汉市连山镇农产品展示展销中心（二期）劳务分包工程,PRJ260237,joint,joint,keep,existing_new_system_project,181028,46792322bab04858b17a5b9e3345cf5d,
238,高坪区2020年中央财政高标准农田建设项目（老君东观片区）标段,PRJ260238,joint,joint,keep,existing_new_system_project,109668,4693df15d594434c95aa9a3304b3a058,正式项目
239,金阳县青松乡中坪村至白银厂村连接路工程,PRJ260239,joint,joint,keep,existing_new_system_project,109726,46b7613b1b2c4a6e918815ee5b8e5969,正式项目
240,临空经济总部大楼A栋9层装修装饰工程,PRJ260240,joint,joint,keep,existing_new_system_project,139654,47134879c069447c8eb6730a33939c9c,
241,渝北区双龙水库管理所2024年水库维修养护工程,PRJ260241,joint,joint,keep,existing_new_system_project,179054,47450def75994d9899db7eef50f5c0f0,
242,四川省德阳市2012-2013年中小河流水文监测系统新建水文站-站房工程,PRJ260242,joint,joint,keep,existing_new_system_project,142340,4797240705544506a61fe48f4331e6dc,
243,西藏军区工程建设项目临时器材库和装备库建设项目（2302项目）.,PRJ260243,joint,joint,keep,existing_new_system_project,,47ed9576f8bb462c8d3092603084f690,
244,生产线及生活区区防水工程,PRJ260244,joint,joint,keep,existing_new_system_project,224478,485a8ffc95b04691b30085b2d0207339,
245,德阳市旌阳区八角井镇卫生院-各类设施零星维护管理,PRJ260245,joint,joint,keep,existing_new_system_project,109377,4860c86d34c74e858db90a3e7940327b,正式项目
246,何埂小学新建综合楼、食堂及运动场工程,PRJ260246,joint,joint,keep,existing_new_system_project,109675,4a4ed31a48164cee80671c16275f4ad7,正式项目
247,江油市彰明镇2017年生态综合治理项目,PRJ260247,joint,joint,keep,existing_new_system_project,,4a5b8ed0e142438a8370512e7a06fc43,legacy_contract_project_anchor
248,三标段旌湖路（秦岭山路至峨眉山南路）10kv下地改造工程,PRJ260248,joint,joint,keep,existing_new_system_project,109394,4ab6f7c219e2421fa998d1d575ee8496,正式项目
249,建工五建——科发泰升人和——装饰装修2专业分包,PRJ260249,joint,joint,keep,existing_new_system_project,176758,4ac61c70932e4dfa870ddf06ed5b36d2,
250,布拖县2016年—2019年安全住房地质隐患应急抢险项目,PRJ260250,joint,joint,keep,existing_new_system_project,109714,4ad2dea566464eba8851e0dd675d1583,正式项目
251,德阳新城吾悦广场商业及住宅整期建设工程维修工程,PRJ260251,joint,joint,keep,existing_new_system_project,109613,4ae5c8869c02493bb691c66b26fcba3b,正式项目
252,全国新增1000亿斤粮食生产能力安居区2018年田间工程建设项目二标段,PRJ260252,joint,joint,keep,existing_new_system_project,109838,4b7a21220a1040129a798b604acdf5f1,正式项目
253,四川建筑职业技术学院西区运动场舞台工程,PRJ260253,joint,joint,keep,existing_new_system_project,109560,4b868719ff8e43fbaf928e79f4aabf0c,正式项目
254,雅瑶东路教育设施建设项目（雅瑶东路小学）,PRJ260254,joint,joint,keep,existing_new_system_project,109788,4b89ee16cc58497bac061d8ae5fddd82,正式项目
255,2024年中江县永兴镇七郎村集体经济扶持村项目,PRJ260255,joint,joint,keep,existing_new_system_project,177244,4b8d30c6415f4768a994a73e75896668,
256,旌阳区综合管廊项目庐山路段支护及防水3标,PRJ260256,direct,joint,set,existing_new_system_project,109418,4bbff2852e8e46d38ceb8ed5b1c9de84,正式项目
257,77561部队制供氧站用房新建项目,PRJ260257,joint,joint,keep,existing_new_system_project,212777,4c2a355dd42d488083fe81525363142f,
258,罗江区2022年暴雨洪灾水毁灾后重建覆岸覆土工程-凯江段新增杂草、杂树清理施工劳务,PRJ260258,joint,joint,keep,existing_new_system_project,109521,4c749e69caeb45ec9708bf4db81cde17,正式项目
259,青川县营盘乡永红村农村安全饮水,PRJ260259,joint,joint,keep,existing_new_system_project,109815,4c93e1d422624fcf830d807d95e272a9,正式项目
260,四川纹江致远建筑开发工程有限公司2025-2026年度管道临时封堵专业分包,PRJ260260,joint,joint,keep,existing_new_system_project,202004,4cc5641ac4af46a4b021cf514887cf4b,
261,旌阳区综合管廊项目泰山路段支护及防水工程一标,PRJ260261,joint,joint,keep,existing_new_system_project,115131,4d1d59a3abc94504972df359e27af61f,
262,大唐甘肃发电有限公司碧口水力发电厂碧口水电站右岸泄洪洞护坦防护结构改造施工,PRJ260262,joint,joint,keep,existing_new_system_project,177128,4d5d46d841c24c629fd4ebdd4796980f,
263,某部家属楼暖气更换项目,PRJ260263,joint,joint,keep,existing_new_system_project,236670,4daa72750bcc496aaebbf008fc28659c,
264,南货站库区9号安全哨空调线 管维修等7项维修,PRJ260264,joint,joint,keep,existing_new_system_project,109438,4dbaf1390e46481aaf4835b25933910a,正式项目
265,西昌市市政建设工程管理处亮化材料（含安装）采购项目,PRJ260265,joint,joint,keep,existing_new_system_project,109520,4de47622b3e6404a98ad734ddc53f27a,正式项目
266,德阳市行政综合办公楼（老政务中心）屋面防水改造工程,PRJ260266,joint,joint,keep,existing_new_system_project,,4e38c530cfbd4820b3ad1fd6b58bc27a,legacy_contract_project_anchor
267,德昌县德州镇果园村至麦岔道路硬化项目,PRJ260267,joint,joint,keep,existing_new_system_project,,4e52867932cc43d898c3d50c37fa2cdf,legacy_contract_project_anchor
268,中国移动四川公司市州分公司2025年—2028年管理用房及生产枢纽楼公共区域零星维修项目的标包13 南充,PRJ260268,joint,joint,keep,existing_new_system_project,238987,4e69feaf5c854b54a44de07e4e94300c,
269,重庆市綦江区育英高级中学建设工程（一标段）,PRJ260269,joint,joint,keep,existing_new_system_project,191775,4e9dbc2aa6534022b42a254295b52e34,
270,仙足岛阜康医院前人行道改造项目,PRJ260270,joint,joint,keep,existing_new_system_project,215567,4ecb23acaad749acb971656d3f92322b,
271,江陵路快速化改造一期工程PB0+560-PB1+180庞北恢复及拆除残桥工程,PRJ260271,joint,joint,keep,existing_new_system_project,109397,4ee72935ae304f56b051798722befec3,正式项目
272,广汉市第二十三污水处理站新增五里村五组污水管网工程项目,PRJ260272,joint,joint,keep,existing_new_system_project,109541,4f039bfb37e049cf890e468d00178e45,正式项目
273,2023年中江县普兴镇村社道路建设项目,PRJ260273,joint,joint,keep,existing_new_system_project,109415,4f2b6e3ed6db4e15bf7a475e00d8e73c,正式项目
274,保盛公司采购平台,PRJ260274,direct,joint,set,existing_new_system_project,109691,4f86be86dc0f46508613c812126849d5,正式项目
275,大興壹號售楼部装修项目,PRJ260275,joint,joint,keep,existing_new_system_project,109710,4f8d48ca33fc442a8577308228eea07e,正式项目
276,重庆巴南区华南城充电站建设,PRJ260276,joint,joint,keep,existing_new_system_project,109559,4fc55dfb8a2e415cbcca4db2f9df2dbf,正式项目
277,布拖县（觉撒乡（镇）2016-2019年安全住房地质隐患应急抢险项目建设工程,PRJ260277,joint,joint,keep,existing_new_system_project,,4fe38bb3d51d4e83a8375f34b2aef1c8,legacy_contract_project_anchor
278,中铁十九局集团有限公司1415项目P、T 点位,PRJ260278,joint,joint,keep,existing_new_system_project,225083,5011e3673ec54e11a2e2a47a47ab34e1,
279,德阳市旌阳区八角井镇卫生院-新建附属用房,PRJ260279,joint,joint,keep,existing_new_system_project,,50748f14df3c4e5e9e2f79653d75b9b6,legacy_contract_project_anchor
280,英吉沙县乡村两级锅炉改造项目第三标段,PRJ260280,joint,joint,keep,existing_new_system_project,181660,5090c7dcbced4376817b6721cf5db568,
281,中江县联合镇中心学校群星分校新建运动场项目工程,PRJ260281,joint,joint,keep,existing_new_system_project,109808,512df28c4b854d4aac32bb7f394b5275,正式项目
282,四川金鑫公司职工家属区“三供一业”分离移交物业设施维修改造项目（东区）-防水工程,PRJ260282,joint,joint,keep,existing_new_system_project,109539,513f713857db46e196f61d6df8257fd1,正式项目
283,四川省烟草公司宜宾市公司外租仓库维修项目,PRJ260283,joint,joint,keep,existing_new_system_project,109494,517794218ca44c1a8b95ea1a3b9ee01d,正式项目
284,仁中风华二期工程,PRJ260284,joint,joint,keep,existing_new_system_project,109677,518c8c43a90f43558a535828b8be342d,正式项目
285,中建七局天府大道北延线（德阳段）项目桥面防水工程,PRJ260285,joint,joint,keep,existing_new_system_project,115136,51f509199c434dd0a6f1f6f3dfced9d7,
286,铜梁区永嘉镇2020年断头路、联网路建设圣水村八组、塘坪村十一组、十七组公路工程,PRJ260286,joint,joint,keep,existing_new_system_project,109694,5216a7e00d554423bb2e77f6b7dd0d9c,正式项目
287,【广州市花都区殡仪馆迁建工程施工总承包】项目【室外（园建、绿化、道路及护坡工程）】工程,PRJ260287,joint,joint,keep,existing_new_system_project,109744,52278e622558409db167eca9eba8c8b8,正式项目
288,苍溪县五龙镇三会园区房屋拆迁复垦工程,PRJ260288,joint,joint,keep,existing_new_system_project,109636,523f3ae95af74fd187567b113e642c10,正式项目
289,德阳市旌阳区东湖-和新（崴和路）道路改建工程（K4+140-K4+790边坡滑坡治理）,PRJ260289,direct,joint,set,existing_new_system_project,115133,52dbcbcb460349ecac1ec682f9129b29,
290,罗江区滨河路沿线健康骑游道项目块料铺贴劳务分包（第五次）,PRJ260290,joint,joint,keep,existing_new_system_project,109600,530af800e78245f9a9975f80d9587ced,正式项目
291,智慧之心项目2#、3#、4#、5#楼及裙楼景观绿化工程专业分包项目,PRJ260291,joint,joint,keep,existing_new_system_project,237380,531c46015cb843b1a330c71e092fef13,
292,潼南支行东安分理处营业网点主体装修工程项目,PRJ260292,joint,joint,keep,existing_new_system_project,,53647e839a2b4f8195342eef3dcc8264,
293,新场乡长虹村灌溉蓄水池及防洪沟修建项目,PRJ260293,joint,joint,keep,existing_new_system_project,109823,5364878e0dc142c6b133d57c6eb09980,正式项目
294,中国移动四川公司广元分公司2021-2022年渠道维修采购项目框架协议,PRJ260294,joint,joint,keep,existing_new_system_project,109649,53c2eb41efaf4f7189405125701e67b1,正式项目
295,伽师县工业园区空气源供热建设项目（二次）二标段,PRJ260295,joint,joint,keep,existing_new_system_project,120165,53d146fb74524859a820019e03d8a8dc,
296,重庆翰博光电工业园项目一期B部分（2#厂房）工程,PRJ260296,joint,joint,keep,existing_new_system_project,109848,541e6dbb75224e48b0ab8c09c28c70ef,正式项目
297,露天破碎站地中衡工程,PRJ260297,joint,joint,keep,existing_new_system_project,109569,5533cd035fea4b59ba91ebb3e16b6d5d,正式项目
298,青龙工业园区污水管网改造项目（第二期） 劳务分包,PRJ260298,joint,joint,keep,existing_new_system_project,109420,55804d7aa29f40c68fdfd12a6996d3e4,正式项目
299,凯州新城城乡一体化项目配套建设工程保温工程专业分包,PRJ260299,joint,joint,keep,existing_new_system_project,115129,55a317a482484e6fb37f023de6f063e7,
300,恒荣半岛小区东舍北苑组团消防地下管网设施设备改造项目,PRJ260300,joint,joint,keep,existing_new_system_project,223776,560ae40a3f244039bc3e6944959d80f1,
301,梧桐·骊府土方专业分包项目,PRJ260301,direct,joint,set,existing_new_system_project,109398,56627cf2610e4345ba195ef14c1ddd17,正式项目
302,广汉市旌江干线沥青混凝土路面维修工程,PRJ260302,joint,joint,keep,existing_new_system_project,109555,56e3011796694d71baaf4bc868ce37c7,正式项目
303,中江县御河中学校新建学生宿舍、附属工程及设备购置建设项目,PRJ260303,joint,joint,keep,existing_new_system_project,109459,573f606161ae486ba27422b42781f1dc,正式项目
304,测试项目,PRJ260304,joint,joint,keep,existing_new_system_project,,57403a8c67e64bd3a163ff4b5feee0ea,legacy_contract_project_anchor
305,御嘉花苑1#楼 外墙外保温劳务项目,PRJ260305,joint,joint,keep,existing_new_system_project,109625,5776e5836ee949b7a464ad53fb0000cb,正式项目
306,【米易阳光里】项目【二】期景观园林工程,PRJ260306,joint,joint,keep,existing_new_system_project,109562,57925b24d00a47ddafa39631e8df9951,正式项目
307,普格县2019年产业扶贫特色水果种植示范项目大棚及果园灌溉工程（施工2普格县荞窝镇城西村果园灌溉项目）,PRJ260307,joint,joint,keep,existing_new_system_project,,57a29618ea7b44d68a9903644389526e,legacy_contract_project_anchor
308,四川广汉火车站省粮食储备库和兴中心库建设项目（一期工程）,PRJ260308,joint,joint,keep,existing_new_system_project,109792,57bd7e81163b4800ad47fbe092c8d58f,正式项目
309,绵竹市高新区科技服务中心项目消防工程,PRJ260309,joint,joint,keep,existing_new_system_project,142858,57dfa8223dae43c999c1d2e26650453f,
310,格尔木市2021年城市污水处理提质增效项目第二次,PRJ260310,joint,joint,keep,existing_new_system_project,109596,59680a7bdc344036bf1bc659f9090814,正式项目
311,绵竹市城乡供水一体化项目(高柏、红旗)劳务、机械协作单位.,PRJ260311,joint,joint,keep,existing_new_system_project,240226,59a29f63bee94720b7e85f4d48b2c72e,
312,金阳县2019年老寨子乡司法所建设项目,PRJ260312,direct,joint,set,existing_new_system_project,,59d7cd4425ee44829169c1508238104c,legacy_contract_project_anchor
313,中国民用航空飞行学院院本部雨污分流工程,PRJ260313,joint,joint,keep,existing_new_system_project,109701,5a4ab1da8abf45089d9b6b24e07b1296,正式项目
314,渭河路市场夜市市集项目,PRJ260314,joint,joint,keep,existing_new_system_project,263997,5a6292b632ec46a0b55645e68028157c,
315,御锦坊裙楼商业幕墙,PRJ260315,joint,joint,keep,existing_new_system_project,,5b42b379257242539e27ddb3ff34fcfc,正式项目
316,白驿镇金凤村园区道路新建水泥混凝土路面工程,PRJ260316,joint,joint,keep,existing_new_system_project,109579,5b60b4bec4114f6dbda0d2706c0fce0a,正式项目
317,天台湖小区新增门卫室工程,PRJ260317,joint,joint,keep,existing_new_system_project,109722,5b8510c8256946c29cde293937443344,正式项目
318,花园路街道古楼片区配套基础设施建设工程,PRJ260318,joint,joint,keep,existing_new_system_project,109671,5c44a17531ae4105bde23f05303bda78,正式项目
319,建筑工程实训基地室外改造提升,PRJ260319,joint,joint,keep,existing_new_system_project,109383,5c4db999649c43aa91e9a94014abfbc5,正式项目
320,成都中铁二院商业运营管理有限公司2025-2027年度供应商集中招募,PRJ260320,joint,joint,keep,existing_new_system_project,212776,5cacc39424034ea09fa2bfe27057778e,
321,广东西部沿海高速公路珠海段斗门收费站建设工程房建工程,PRJ260321,joint,joint,keep,existing_new_system_project,109587,5ce3a10946434bf3bb1a79351d5de269,正式项目
322,富加镇河堰村、和桂村2017年易地扶贫搬迁基础设施建设项目,PRJ260322,joint,joint,keep,existing_new_system_project,109725,5d3979512ead4bd8a20d8053164a516a,正式项目
323,中国电信泸州分公司2024-2026年房屋装修、维修服务项目,PRJ260323,joint,joint,keep,existing_new_system_project,141390,5ddc008baa11420ebb0485734c073a75,
324,石柱县沿溪镇滨江社区居住环境改善工程,PRJ260324,joint,joint,keep,existing_new_system_project,109395,5de86b43f29448b9822ccef8c2c5edc5,正式项目
325,2021年德阳经开区旌东片区保障性安居工程城镇老旧小区改造一期土建、二期项目（四标段）,PRJ260325,joint,joint,keep,existing_new_system_project,109594,5e286add68254849ab587a81f407f401,正式项目
326,中国移动四川公司2018-2020年渠道零星维修项目,PRJ260326,joint,joint,keep,existing_new_system_project,109740,5eddae1dfcf446fb963edf1fd3925db3,正式项目
327,德阳市罗江区老旧小区改造项目四标段（二期）,PRJ260327,joint,joint,keep,existing_new_system_project,109448,5ff6d476b782459db42c01e366ed73a7,正式项目
328,国道219线22标K1221+200-K1239+705段水稳、透层、沥青混凝土面层工程,PRJ260328,joint,joint,keep,existing_new_system_project,109766,600fa2546bb14411ab99b72fd892a64e,正式项目
329,德阳市太行山路项目工程水稳层专业分包,PRJ260329,joint,joint,keep,existing_new_system_project,,60a2b8f9977543a99d04daa5c8b78af9,正式项目
330,太行山路（钱塘江路-信江路）道路工程劳务分包,PRJ260330,joint,joint,keep,existing_new_system_project,109672,615e67a1e771454bb8618d795c692760,正式项目
331,巴中恩阳临港产业园建设项目-制造业组团项目21-22号厂房消防工程,PRJ260331,joint,joint,keep,existing_new_system_project,139655,616ed34f2e0040da880cf3913cdf6700,
332,宁南县土地增减挂钩项目-红星乡双合村2组安置点室外总平项目,PRJ260332,joint,joint,keep,existing_new_system_project,,6299baaa7579423e84de319c9cb57447,legacy_contract_project_anchor
333,绵阳市粮食质量安全检验监测体系建设（第三次）项目,PRJ260333,joint,joint,keep,existing_new_system_project,109658,62b1d6342b754ae5bf6b344dc1be010e,正式项目
334,驻所武警营房安装防护栏杆工程,PRJ260334,joint,joint,keep,existing_new_system_project,109565,62dbc2a8200f45f88f8a8584141af871,正式项目
335,昭觉县2019年彝家新寨基础设施建设项目,PRJ260335,joint,joint,keep,existing_new_system_project,,62f933a9f88a4c71909a4d26bfa765a3,legacy_contract_project_anchor
336,中国移动四川公司成都分公司2023-2025年渠道维修采购项目,PRJ260336,joint,joint,keep,existing_new_system_project,109854,63151c4e794243ec8a52e85d9c0eb410,正式项目
337,广汉市城市更新城西片区城中村改造项目--配套道路路面工程专业分包,PRJ260337,joint,joint,keep,existing_new_system_project,259220,6379e48fed5748af876b694457c00a80,
338,幸福人家A区区域景观土建工程,PRJ260338,joint,joint,keep,existing_new_system_project,109693,64127fa422624757bc12f7dae485c234,正式项目
339,拉萨市柳梧新区公园水系污水渗漏改造,PRJ260339,joint,joint,keep,existing_new_system_project,109546,64805c7a472d4136be2a82d9ec9a793f,正式项目
340,梦溪苑商住项目外墙保温装饰一体板制作安装分包工程,PRJ260340,joint,joint,keep,existing_new_system_project,109713,64e0706eed044170b60295774f2fb924,正式项目
341,国盛莲花湖（1号地块）5.7.8.9.10#楼公共区域室内精装修工程,PRJ260341,joint,joint,keep,existing_new_system_project,191776,64f83d6cd91a459c9609c48a8e98889d,
342,年产55万吨牛卡及瓦楞纸项目配套废纸制浆车间、上料间、碎浆间、渣处理间工程第三方外协,PRJ260342,joint,joint,keep,existing_new_system_project,109738,65261c6899f64e658c76735183a388a4,正式项目
343,德阳九源燃气工程有限公司德阳市旌阳区老旧小区改造安全隐患治理中土方工程施工单位（第二批）,PRJ260343,joint,joint,keep,existing_new_system_project,109487,65b2b2e4f19143b2b42e4c6f1da469a9,正式项目
344,中国电信股份有限公司成都分公司2024年大邑县城区电信大楼外墙景观照明项目,PRJ260344,joint,joint,keep,existing_new_system_project,191772,65e7a3336fe04151962cc866422cd5fa,
345,忠县涂井乡龙滩村农村移民安置区精准扶贫项目.,PRJ260345,joint,joint,keep,existing_new_system_project,109824,6685fcb7a6614a0d89558d44653aec8c,正式项目
346,中国移动四川分公司乐山片区2018-2020年渠道零星维修项目（标包5）,PRJ260346,joint,joint,keep,existing_new_system_project,109771,66b66086a7144848ba8194ce7db8f101,正式项目
347,PET-CT安装工程,PRJ260347,joint,joint,keep,existing_new_system_project,258464,66bc67e86f8e4f4c88186af4a70104fd,
348,绿地健康谷二号地块1标段项目泡沫混凝土工程,PRJ260348,joint,joint,keep,existing_new_system_project,188211,66efda2bb2b54b13965122fd2bb35618,
349,""" 四川省德阳市2012-2013年中小河流水文监测系统新建水文站 -站房工程（第二次） """,PRJ260349,joint,joint,keep,existing_new_system_project,,6801dfe526d14ac1963bdb600ace2a79,正式项目
350,巴中恩阳临港产业园建设项目-制造业组团项目 21、22 号厂房防水保温工程,PRJ260350,joint,joint,keep,existing_new_system_project,109439,682991317e43497dbb4119f9990fe0ce,正式项目
351,西藏方向军事设施建设项目EPC工程总承包合同12项目LBYQ-室外强弱电工程施工劳务分包合同,PRJ260351,joint,joint,keep,existing_new_system_project,109676,6890dd7cde4446059d33a86af5e8ec7a,正式项目
352,环壁北路（环壁南路至马牧河段）DN500管给水安装工程项目,PRJ260352,joint,joint,keep,existing_new_system_project,109566,68d2896f3eaf4682b902117d4dcda350,正式项目
353,石船镇农村公路护栏修复工程,PRJ260353,joint,joint,keep,existing_new_system_project,202061,6a00ac86acbb4ac1a7474b917f5f5bf6,
354,沥青混凝土路面专业分包施工合同,PRJ260354,joint,joint,keep,existing_new_system_project,,6a159518e9b143cab983f8ee74c3a3b2,正式项目
355,渝北区石船镇龙胆路石船段公交站新建工程,PRJ260355,joint,joint,keep,existing_new_system_project,238991,6a6b66ef5cc244359a6389425cf4393b,
356,国有企业职工家属区“三供一业”分离移交改造项目物业管理部分-沁苑小区工程,PRJ260356,joint,joint,keep,existing_new_system_project,109832,6a9c137ef7a44d6bb67efff0dfa2dca8,正式项目
357,翡翠湾售楼部改造工程,PRJ260357,joint,joint,keep,existing_new_system_project,109590,6afb33672c394b2984b82f859550575b,正式项目
358,朝天区沙河镇元西村农村公路面硬化工程,PRJ260358,joint,joint,keep,existing_new_system_project,109642,6b15fd3e78694585bba77c73601b3ccb,正式项目
359,马踏洞安置房停车场相关基础设施项目,PRJ260359,joint,joint,keep,existing_new_system_project,109428,6b46b842c0d344a08dd79ae5ba83628a,正式项目
360,易静工程（德阳二重工程项目）,PRJ260360,joint,joint,keep,existing_new_system_project,109732,6b4e37cd90a94055a69de211efdab846,正式项目
361,结古、囊谦、治多路政大队和共和塔拉滩超限站配置发电机以及电路改造项目,PRJ260361,joint,joint,keep,existing_new_system_project,109712,6c8b94d81edc4bb7aef0c3c0f58e3b2a,正式项目
362,八一镇小学校教学楼厕所及附属工程建设项目,PRJ260362,joint,joint,keep,existing_new_system_project,,6cca5509da2f42d0b9376a9a67990474,legacy_contract_project_anchor
363,德阳市第一小学校通风换气设备采购及配套用电设施改造项目,PRJ260363,joint,joint,keep,existing_new_system_project,109479,6e315aeb124b4afaac4c79345f3971dc,正式项目
364,中国移动四川公司成都分公司2021-2025年管理用房及生产枢纽楼公共区域维修服务项目-上市,PRJ260364,joint,joint,keep,existing_new_system_project,109551,6ee79af1274b49ffbd25926ad5f04f4d,正式项目
365,南平智能环保产业孵化中心监控设施及道闸安装工程,PRJ260365,joint,joint,keep,existing_new_system_project,188215,6f39bd9ada194b63828edcb0f846c184,
366,建筑门窗、幕墙工程施工图深化设计项目,PRJ260366,joint,joint,keep,existing_new_system_project,109689,6f5cacd6245346079d3cbc0f0dd078de,正式项目
367,丰都县峡南溪片区兴都公园大道西环线(K1+300—K2+611.409) 段市政道路工程,PRJ260367,joint,joint,keep,existing_new_system_project,109489,6f87b6f5c70744a0ad50b5bf87b32abb,正式项目
368,巴中临港产业园项目13#-16#楼标准厂房室内消防（BZS2022-73）,PRJ260368,joint,joint,keep,existing_new_system_project,109472,70207ec218f04345ac987514a121c9ad,正式项目
369,荣昌区盘龙镇黄桷滩水库库区集体经济产业基础设施配套,PRJ260369,joint,joint,keep,existing_new_system_project,109466,702cd4f80b7c4180afc3a5730e29625f,正式项目
370,2023年南岸区城市桥隧设施病害整治工程,PRJ260370,joint,joint,keep,existing_new_system_project,109365,703168b02c414c4fa219307367d2fd54,
371,合川分行沙溪分理处营业网点主体装修工程,PRJ260371,joint,joint,keep,existing_new_system_project,181032,708f939840de45d7b68fc07e9200d912,
372,四川省玻纤集团有限公司屋面维修工程,PRJ260372,joint,joint,keep,existing_new_system_project,109723,71158c73ca8e43bc9d7a0848181fdaaf,正式项目
373,罗江县2018年水利发展资金高效节水灌溉项目,PRJ260373,joint,joint,keep,existing_new_system_project,109787,71387d99afc94f92aa22e36cb068524d,正式项目
374,渝北区龙泉水库大坝公路两侧人行便道扶助工程施工,PRJ260374,joint,joint,keep,existing_new_system_project,,71aafee1c1074febb2f69baf9ac964e3,正式项目
375,绵阳市安州区公办学校空调电力改造安装工程(桑枣小学),PRJ260375,joint,joint,keep,existing_new_system_project,238996,71b02926f98b416c8d27220566c4195c,
376,雅安市雨城区生活垃圾资源化利用项目劳务班组采购项目包件2钢结构,PRJ260376,joint,joint,keep,existing_new_system_project,258465,725351f017384485b35a2a9297a4739d,
377,德阳市旌阳区东山社区卫生服务中心基层防治能力提升项目,PRJ260377,joint,joint,keep,existing_new_system_project,109488,7389350ed3904d4895d3a918fc3caad2,正式项目
378,什邡市方亭街道老旧小区改造项目六标段,PRJ260378,joint,joint,keep,existing_new_system_project,109457,73b8da91cfe945d0bf6ba8babbeee779,正式项目
379,金阳县德溪乡中心校教学综合楼建设工程,PRJ260379,joint,joint,keep,existing_new_system_project,,7419608c0466401e88f3f42a569b41b4,legacy_contract_project_anchor
380,四川省德阳市罗江区2019年元宝山片区高标准农田建设项目（一标段）,PRJ260380,joint,joint,keep,existing_new_system_project,109849,7454e9d853394d9991f8bf3b110b2e2a,正式项目
381,荣昌猪核心区建设基地(SPF猪生产示范场项目)二期,PRJ260381,joint,joint,keep,existing_new_system_project,214320,7478e2bb9d1d401dabd67d1aae8e0d03,
382,2025年西南石油工程公司钻前辅助工程劳务框架招标（9标段：中江、孝泉等地区）项目,PRJ260382,joint,joint,keep,existing_new_system_project,212785,74a80ab7582e4672815771b3b2c10fbe,
383,中国移动四川分公司德阳片区2018-2020年渠道零星维修项目（标包14）,PRJ260383,joint,joint,keep,existing_new_system_project,109773,74d58dce00e345c3af7cbdc58dc2bbbc,正式项目
384,旌阳区城市地下综合管廊建设项目庐山路段中控室装饰装修工程专业分包,PRJ260384,joint,joint,keep,existing_new_system_project,201730,7502f0c9996a4e0893330ccf0d85661c,
385,洪安镇土门村杂柑基地改造提升项目,PRJ260385,joint,joint,keep,existing_new_system_project,109695,765cd5c4cb9a494187d25185290c4027,正式项目
386,喜德县2018年第二批农村公路工程尼波镇打尔村-甘洛村水泥路改建工程,PRJ260386,joint,joint,keep,existing_new_system_project,109845,769e23c09ba3423797b9306dd3a44b0c,正式项目
387,白鹤花园棚户区改造项目一期工程,PRJ260387,joint,joint,keep,existing_new_system_project,109449,76d2c1e0fcf841bbae0d2d7e3ece029a,正式项目
388,德阳市行政综合办公楼（老政务中心）屋面防水改造工程,PRJ260388,joint,joint,keep,existing_new_system_project,109508,773f4494b4f54667ae4bac516f591fde,正式项目
389,区级机关综合办公大楼车库地坪整治项目,PRJ260389,joint,joint,keep,existing_new_system_project,236998,777eb3f422ea4384851c2e11090623ac,
390,广汉市南兴镇农业综合开发高标准农田建设项目,PRJ260390,joint,joint,keep,existing_new_system_project,109786,77a04024304d44bcae389f681f68f0c9,正式项目
391,23号油库立式油罐防腐处理及改造合同,PRJ260391,joint,joint,keep,existing_new_system_project,109700,77a9757e6b0a4bbe94563dc71d5f12c9,正式项目
392,违法建（构）筑物拆除工程施工协议2021-2024,PRJ260392,joint,joint,keep,existing_new_system_project,109633,77f6ddc2d277451f922b7c5177530dde,正式项目
393,53019工程、3644-3、4、3617总坪安装工程,PRJ260393,joint,joint,keep,existing_new_system_project,109558,7804bf2a4b6e4d258d501945273868c0,正式项目
394,旌阳印象森林餐厅零星维修工程,PRJ260394,joint,joint,keep,existing_new_system_project,139796,782bebc32a78434cb3c72045d0771fda,
395,龙岗001-20井气田水回注土建工程,PRJ260395,joint,joint,keep,existing_new_system_project,109477,784c455d3cfe45cf9b7dfdf3d752e81a,正式项目
396,德缆公司-能源装备及轨道交通用电缆数字化车间建设项目提升机房雨棚建设工程-雨棚建设,PRJ260396,joint,joint,keep,existing_new_system_project,201729,786f45af49be4b29b4a1ad2717804e0d,
397,广汉市金轮镇铁塔路维修工程项目,PRJ260397,joint,joint,keep,existing_new_system_project,109669,79023537dbb240b0ae976797542cf3f9,正式项目
398,广汉市文化体育中心室外篮球场维修项目,PRJ260398,joint,joint,keep,existing_new_system_project,109692,791aca08955c42f088311447b7b70e38,正式项目
399,石鸡水电站尾水区右岸挡墙加固处理,PRJ260399,joint,joint,keep,existing_new_system_project,109532,7967194e66c2442390f25050c5a859d7,正式项目
400,牡丹北苑修建建筑垃圾池,PRJ260400,joint,joint,keep,existing_new_system_project,191771,79b8d5fbe3b14dfb8c9cb4065cf4e814,
