fact_family,staging_id,legacy_record_id,document_no,project_id,project_name,amount_total,target_model,action
payment,8230,e636680161354d1dadd196922b5ecbc3,FK-202503311417,809,高新产业园配套项目（包2）,30000.0,sc.payment.execution,create_payment_execution
payment,448,0ccb205a78704320878006c2737893ef,FK-202504011752,814,澜沧江西路（苗山街-蓥华山路）,2735.46,sc.payment.execution,create_payment_execution
payment,1062,1e449a65c243425794605e8577a30e37,FK-202504011433,814,澜沧江西路（苗山街-蓥华山路）,1060.0,sc.payment.execution,create_payment_execution
payment,1081,1eb43ce420ad45bea9549d8046ea5e04,FK-202504011522,814,澜沧江西路（苗山街-蓥华山路）,388.0,sc.payment.execution,create_payment_execution
payment,1836,353a6c2758bd48b899d6c6ef11576cca,FK-202504011433,814,澜沧江西路（苗山街-蓥华山路）,24000.0,sc.payment.execution,create_payment_execution
payment,3005,54f0acf11955465b808620dddbf16aa5,FK-202504011719,808,旌阳区供水项目——柏隆净水厂,5000.0,sc.payment.execution,create_payment_execution
payment,4167,767d27ce5dc94906982d889041b6a70c,FK-202504011442,808,旌阳区供水项目——柏隆净水厂,179.0,sc.payment.execution,create_payment_execution
payment,4345,7b7361d358704f74955ba68d2cbe48c8,FK-202504011519,809,高新产业园配套项目（包2）,1657.0,sc.payment.execution,create_payment_execution
payment,5022,8f180660a3024dd29bee9b2f25e9af7f,FK-202504011433,814,澜沧江西路（苗山街-蓥华山路）,5960.0,sc.payment.execution,create_payment_execution
payment,5272,95929f16b2434b00afe38a756a04702b,FK-202504011754,828,城市花园等老旧小区改造,2975.43,sc.payment.execution,create_payment_execution
payment,5468,9a86a576b6104d42bb858a163a3c8394,FK-202504011519,809,高新产业园配套项目（包2）,456.0,sc.payment.execution,create_payment_execution
payment,5753,a2380e8f384949ef83dc12690615e9b6,FK-202504011756,810,高新产业园配套项目（包3）,3610.8,sc.payment.execution,create_payment_execution
payment,5912,a6d2eddc4a8a40328d5df5933081f296,FK-202504011519,809,高新产业园配套项目（包2）,183.6,sc.payment.execution,create_payment_execution
payment,6079,ab6623259a324ebf8e79d8d9fa31e8f2,FK-202504011519,809,高新产业园配套项目（包2）,1200.0,sc.payment.execution,create_payment_execution
payment,6369,b29019e518c74a18ada1571c17837212,FK-202504011749,817,王谊村总平,3629.7,sc.payment.execution,create_payment_execution
payment,6528,b6c9afb8d9fa42759adfc744ce2b1a54,FK-202504011437,813,旌阳区供水项目——柏隆供水管网,800.0,sc.payment.execution,create_payment_execution
payment,7033,c4c4977fea744e3596e96282286642b3,FK-202504011519,809,高新产业园配套项目（包2）,3600.0,sc.payment.execution,create_payment_execution
payment,7236,ca3501f1feea4a858bdac25b145a8bc1,FK-202504011519,809,高新产业园配套项目（包2）,304.0,sc.payment.execution,create_payment_execution
payment,7460,d0119c1c7b224cb18a8b993a516a28d2,FK-202504011755,808,旌阳区供水项目——柏隆净水厂,2022.0,sc.payment.execution,create_payment_execution
payment,8905,f96aea3204d84f8a87d77b8f33a59428,FK-202504011519,809,高新产业园配套项目（包2）,115.3,sc.payment.execution,create_payment_execution
payment,4502,7f981d1e9d97489cb2485231415b3b67,FK-202504031056,817,王谊村总平,11810.0,sc.payment.execution,create_payment_execution
payment,7862,db4762466f004accb8908b957e17154d,FK-202504031056,817,王谊村总平,8370.0,sc.payment.execution,create_payment_execution
payment,1670,2ffc8b6c36ab4d3387b1d2aebf8a936b,FK-202504101614,812,二重厂西路等4条道路工程,22.7,sc.payment.execution,create_payment_execution
payment,1706,310a4fa1f43f4b6a8ed4bc1a9a91296a,FK-202504071419,817,王谊村总平,4940.0,sc.payment.execution,create_payment_execution
payment,3513,63324e1ca7ae440b822dd2bfcc5c4b37,FK-202504071419,817,王谊村总平,4575.0,sc.payment.execution,create_payment_execution
payment,5111,913e2c8262fe468e92285ea8424c6b6a,FK-202504071402,808,旌阳区供水项目——柏隆净水厂,5361.0,sc.payment.execution,create_payment_execution
payment,6525,b6c4a580076d4b70b61d977e887c3545,FK-202504071419,817,王谊村总平,15000.0,sc.payment.execution,create_payment_execution
payment,6583,b85603c18064487c9bd49190fc146d92,FK-202504081459,812,二重厂西路等4条道路工程,24164.0,sc.payment.execution,create_payment_execution
payment,2255,40fbf644cdae4b8cb3b70811c051735a,FK-202504081622,823,面粉厂等小区改造项目,23323.84,sc.payment.execution,create_payment_execution
payment,4859,8a81544a5c1f4a479a1a1ecc43757c81,FK-202504081636,823,面粉厂等小区改造项目,25143.33,sc.payment.execution,create_payment_execution
payment,1599,2d987f4f2bab4ce3a6ff3f715753318d,FK-202504091115,814,澜沧江西路（苗山街-蓥华山路）,2740.0,sc.payment.execution,create_payment_execution
payment,228,06c82936beda4eaf8105b6224d64e271,FK-202504101321,809,高新产业园配套项目（包2）,5000.0,sc.payment.execution,create_payment_execution
payment,641,125c176368b04cb88a778879fce15329,FKD-20250410-003,810,高新产业园配套项目（包3）,46718.0,sc.payment.execution,create_payment_execution
payment,1362,27340e5ac9d54529bb1d856e520d7c51,FK-202504101320,809,高新产业园配套项目（包2）,10000.0,sc.payment.execution,create_payment_execution
payment,1446,29a18064fef448d79205abfd4ad3a2fc,FK-202504101149,808,旌阳区供水项目——柏隆净水厂,356.0,sc.payment.execution,create_payment_execution
payment,1695,30b42f18b7aa4d9aa0a1a757366513b0,FK-202504101106,813,旌阳区供水项目——柏隆供水管网,2850.0,sc.payment.execution,create_payment_execution
payment,1776,32fa90bc8b344773b0035293b30b7829,FK-202504101149,808,旌阳区供水项目——柏隆净水厂,5999.6,sc.payment.execution,create_payment_execution
payment,2604,4a67e1bae1274d7e9cdf22fa5ca77324,FK-202504101448,810,高新产业园配套项目（包3）,4800.0,sc.payment.execution,create_payment_execution
payment,2892,5207832d73bb47c6a2d13e200632917a,FK-202504101448,809,高新产业园配套项目（包2）,5100.0,sc.payment.execution,create_payment_execution
payment,3720,693d7735c8934b48a5f20c36ae6dd3cf,FK-202504101149,808,旌阳区供水项目——柏隆净水厂,734.0,sc.payment.execution,create_payment_execution
payment,4305,7a2a5464e3ea44e19ff4fdfb7d3513fd,FK-202504101106,813,旌阳区供水项目——柏隆供水管网,510.0,sc.payment.execution,create_payment_execution
payment,4352,7b93eceefc354e82943e011a832cda4f,FK-202504101123,809,高新产业园配套项目（包2）,7696.0,sc.payment.execution,create_payment_execution
payment,4682,8585a3671023406c90229fc256f69aca,FK-202504101032,808,旌阳区供水项目——柏隆净水厂,19100.0,sc.payment.execution,create_payment_execution
payment,4842,8a196f39ce3341f797e3b2c8047f7091,FK-202504101320,809,高新产业园配套项目（包2）,800.0,sc.payment.execution,create_payment_execution
payment,5106,9131fdc4e2ad419f8f9fa53e82cb2406,FK-202504101019,813,旌阳区供水项目——柏隆供水管网,50000.0,sc.payment.execution,create_payment_execution
payment,5138,91e794e0f4e54d69acab266c2fbe1559,FK-202504101321,809,高新产业园配套项目（包2）,1336.0,sc.payment.execution,create_payment_execution
payment,5226,9432543e939e4552be7437841423db06,FKD-20250410-004,825,凯江大回湾景区融合提升项目,54620.0,sc.payment.execution,create_payment_execution
payment,5824,a476885e93fb42f2b2b105a613c2fd4d,FK-202504101320,809,高新产业园配套项目（包2）,2505.0,sc.payment.execution,create_payment_execution
payment,6234,af492d3bb33c441ab23f56f2378317df,FK-202504101321,809,高新产业园配套项目（包2）,750.0,sc.payment.execution,create_payment_execution
payment,6529,b6d24ade9fe0444282e567af07775fbf,FKD-20250410-002,811,三星堆环线基础设施改造,39010.0,sc.payment.execution,create_payment_execution
payment,6705,bc18e2479c994a2b884aa379957e1a54,FK-202504101321,809,高新产业园配套项目（包2）,2766.0,sc.payment.execution,create_payment_execution
payment,7031,c4b5718cd4ec45b4acb196854f54824e,FK-202504101149,808,旌阳区供水项目——柏隆净水厂,40.0,sc.payment.execution,create_payment_execution
payment,7173,c8aa8bd3a9314feb8f370f4c9a10776f,FK-202504101320,809,高新产业园配套项目（包2）,392.0,sc.payment.execution,create_payment_execution
payment,7784,d971625324114a14baf52a0326225d66,FK-202504101032,808,旌阳区供水项目——柏隆净水厂,2800.0,sc.payment.execution,create_payment_execution
payment,7786,d97bff5f06a743f196ae121c04ab3cad,FK-202504101127,814,澜沧江西路（苗山街-蓥华山路）,1200.0,sc.payment.execution,create_payment_execution
payment,7902,dca171d2ab054c87872e94a3d46eadd6,FK-202504101320,809,高新产业园配套项目（包2）,300.0,sc.payment.execution,create_payment_execution
payment,8293,e80156de9f9a4df5b50077c07743f3b5,FK-202504101106,813,旌阳区供水项目——柏隆供水管网,98.0,sc.payment.execution,create_payment_execution
payment,8303,e8490a45fd684502adfbbc37f97a0191,FK-202504101127,814,澜沧江西路（苗山街-蓥华山路）,1600.0,sc.payment.execution,create_payment_execution
payment,8454,eccc4ed3c1df497aa662a96559bada8c,FK-202504101149,808,旌阳区供水项目——柏隆净水厂,5280.0,sc.payment.execution,create_payment_execution
payment,8610,f0cf7605e30a4a4e9829ea600aabf23f,FK-202504101149,808,旌阳区供水项目——柏隆净水厂,2043.0,sc.payment.execution,create_payment_execution
payment,8831,f6f32d109e164407a1372121690b8421,FK-202504101448,808,旌阳区供水项目——柏隆净水厂,16996.8,sc.payment.execution,create_payment_execution
payment,8976,fbc0df8bffaf4ec7849519a081b39158,FK-202504101149,808,旌阳区供水项目——柏隆净水厂,1870.0,sc.payment.execution,create_payment_execution
payment,3826,6c2a5645b28f4d0695c2296aff0f1559,FKD-20250411-001,849,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,30.0,sc.payment.execution,create_payment_execution
payment,344,09f2d8c572a7440cba969ccf78e4e7f1,FK-202504141228,828,城市花园等老旧小区改造,196.0,sc.payment.execution,create_payment_execution
payment,726,1491ee5b502d4d56853aa6100b3b590b,FK-202504141127,814,澜沧江西路（苗山街-蓥华山路）,300.0,sc.payment.execution,create_payment_execution
payment,843,17edf1d18ff747c18ea3a9bd99cd4cd9,FK-202504141614,809,高新产业园配套项目（包2）,110000.0,sc.payment.execution,create_payment_execution
payment,1347,26e76c95bf754e65bad49a20d38ea7cb,FK-202504141609,817,王谊村总平,11800.0,sc.payment.execution,create_payment_execution
payment,1566,2cb2e57da72b449683262c7fd024f9f8,FK-202504141127,814,澜沧江西路（苗山街-蓥华山路）,2940.0,sc.payment.execution,create_payment_execution
payment,1669,2fed8f49ccf2489c973e18c532550b0e,FK-202504141228,828,城市花园等老旧小区改造,318.0,sc.payment.execution,create_payment_execution
payment,2085,3c068ae4c5f94ee68e69dbf425463e7c,FK-202504141228,828,城市花园等老旧小区改造,2708.8,sc.payment.execution,create_payment_execution
payment,2137,3d9431f2dccf4ea8aa37daa1b2a3471b,FK-202504141228,828,城市花园等老旧小区改造,200.0,sc.payment.execution,create_payment_execution
payment,2473,46db3472d4e4409cbf02e3720d493bc5,FK-202504141445,828,城市花园等老旧小区改造,8300.0,sc.payment.execution,create_payment_execution
payment,2769,4ea653d74edd4977b5987814e753ad2f,FK-202504141228,828,城市花园等老旧小区改造,517.9,sc.payment.execution,create_payment_execution
payment,3286,5ce3f5becef442e981c541495c5c41ba,FK-202504141127,814,澜沧江西路（苗山街-蓥华山路）,180.0,sc.payment.execution,create_payment_execution
payment,4487,7f2100b6bf7744d283c1d5804b4410f6,FK-202504141127,814,澜沧江西路（苗山街-蓥华山路）,380.0,sc.payment.execution,create_payment_execution
payment,4739,873acc310b8f4885b862f9c89c2f9ffe,FK-202504141127,814,澜沧江西路（苗山街-蓥华山路）,148.5,sc.payment.execution,create_payment_execution
payment,4863,8a955207d5a643de8a984cc72358c2e4,FK-202504141127,814,澜沧江西路（苗山街-蓥华山路）,120.0,sc.payment.execution,create_payment_execution
payment,6011,a97837793b1c493fa1d9124fc1f92445,FK-202504101612,812,二重厂西路等4条道路工程,5000.0,sc.payment.execution,create_payment_execution
payment,6024,a9c9a77db173405ea60dd398f26aa385,FK-202504141432,810,高新产业园配套项目（包3）,16200.0,sc.payment.execution,create_payment_execution
payment,6675,bae3a60b31344f86aa62d3894e75bb72,FK-202504141228,828,城市花园等老旧小区改造,346.0,sc.payment.execution,create_payment_execution
payment,6940,c24b12cb6bd24481a699ff086fb9e95f,FK-202504141539,813,旌阳区供水项目——柏隆供水管网,36000.0,sc.payment.execution,create_payment_execution
payment,7121,c7650c3cdcae4a05a315fd36070cd756,FKD-20250414-003,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,50000.0,sc.payment.execution,create_payment_execution
payment,7251,cab86741564e4415b7b653ae201b277d,FK-202504141127,814,澜沧江西路（苗山街-蓥华山路）,133.0,sc.payment.execution,create_payment_execution
payment,7416,cec8de509fac445f91f1b49e32d79587,FK-202504141228,828,城市花园等老旧小区改造,136.0,sc.payment.execution,create_payment_execution
payment,7762,d8d6e386bd094dd692864711998e40d1,FK-202504141127,814,澜沧江西路（苗山街-蓥华山路）,184.0,sc.payment.execution,create_payment_execution
payment,8625,f13f259c360643188adfa5b305f578c6,FK-202504141127,814,澜沧江西路（苗山街-蓥华山路）,200.0,sc.payment.execution,create_payment_execution
payment,9009,fc99a08d0fd44e0596cf1bd0ad97898b,FK-202504141228,828,城市花园等老旧小区改造,1200.0,sc.payment.execution,create_payment_execution
payment,9056,fd9cc559d14d45b8a50e74d2a6b55ae3,FK-202504141432,810,高新产业园配套项目（包3）,35700.0,sc.payment.execution,create_payment_execution
payment,2995,54943ad02afd4777aeff700e6414bdd4,FK-202504171152,808,旌阳区供水项目——柏隆净水厂,12700.0,sc.payment.execution,create_payment_execution
payment,3363,5ef05a2fe278451ebf3be033275eeb9a,FK-202504171138,814,澜沧江西路（苗山街-蓥华山路）,84400.0,sc.payment.execution,create_payment_execution
payment,98,03386157989040d487cd40907985a2ae,FK-202504181744,813,旌阳区供水项目——柏隆供水管网,135.0,sc.payment.execution,create_payment_execution
payment,348,0a06bb294a5240e2ad334402debdea15,FK-202504181805,809,高新产业园配套项目（包2）,178.0,sc.payment.execution,create_payment_execution
payment,1798,33d794e51ff14f04a97b141d190e371b,FK-202504211029,817,王谊村总平,6700.0,sc.payment.execution,create_payment_execution
payment,2075,3bc9e78c73fd4391a2746b6036b77e87,FK-202504181612,808,旌阳区供水项目——柏隆净水厂,100000.0,sc.payment.execution,create_payment_execution
payment,2119,3d09fa2a7601478d84a88bf40805c0e0,FK-202504181732,808,旌阳区供水项目——柏隆净水厂,22.0,sc.payment.execution,create_payment_execution
payment,2495,476ecacc2e1c44ec93b684c4b69181c0,FK-202504181612,816,龙泉山路二段(赣江路-信江路),100033.81,sc.payment.execution,create_payment_execution
payment,2913,52ac84fda7e2496998e0a3016d57bade,FK-202504181612,809,高新产业园配套项目（包2）,38988.32,sc.payment.execution,create_payment_execution
payment,2965,53df072234bb42cc8df89ff791ce42bd,FK-202504181805,809,高新产业园配套项目（包2）,2400.0,sc.payment.execution,create_payment_execution
payment,2973,54131d91d683441f93f4116a0d47c4fe,FK-202504181732,808,旌阳区供水项目——柏隆净水厂,103.0,sc.payment.execution,create_payment_execution
payment,3221,5b41209fab924eccb3f550f82ce322ea,FK-202504181731,808,旌阳区供水项目——柏隆净水厂,6320.0,sc.payment.execution,create_payment_execution
payment,3768,6a892cee60224fb5891328ed1ab87960,FK-202504181612,818,齐家堰流域（高槐村-桂花村）河段水生态修复项目,5019.59,sc.payment.execution,create_payment_execution
payment,4220,78246eb46516477ca512c12e36dafc8d,FK-202504181612,817,王谊村总平,39260.29,sc.payment.execution,create_payment_execution
payment,4489,7f2d98f0171d4e8faae583c2d7704bef,FK-202504181744,813,旌阳区供水项目——柏隆供水管网,2200.0,sc.payment.execution,create_payment_execution
payment,5158,92945eab57b74703bba51a7a49c013f3,FK-202504181732,808,旌阳区供水项目——柏隆净水厂,1845.3,sc.payment.execution,create_payment_execution
payment,5180,9324c7282a7e477ba932454c96ea84df,FK-202504181805,809,高新产业园配套项目（包2）,7139.0,sc.payment.execution,create_payment_execution
payment,5317,96c6b3eb620142e9af412272c8d5d59e,FK-202504181732,808,旌阳区供水项目——柏隆净水厂,1520.0,sc.payment.execution,create_payment_execution
payment,5967,a801c6401eb64fb180a54d1ddd2c32e0,FK-202504181805,809,高新产业园配套项目（包2）,564.0,sc.payment.execution,create_payment_execution
payment,6273,affadac98f4d4e23869bc76560f964bf,FK-202504181612,810,高新产业园配套项目（包3）,85411.56,sc.payment.execution,create_payment_execution
payment,7274,cb49ceda23e0435fa4323a8051590c5b,FK-202504181805,809,高新产业园配套项目（包2）,1008.5,sc.payment.execution,create_payment_execution
payment,7946,de582f18c830402085a0ee263ff16339,FK-202504181805,809,高新产业园配套项目（包2）,736.0,sc.payment.execution,create_payment_execution
payment,8312,e8a19a070ebf4a7c8cc8d12fdcb6bdaf,FK-202504181805,809,高新产业园配套项目（包2）,3090.0,sc.payment.execution,create_payment_execution
payment,8348,e9da81cea2234b7b859fbad616ba00ed,FK-202504181744,813,旌阳区供水项目——柏隆供水管网,150.0,sc.payment.execution,create_payment_execution
payment,28,009154021ffe454fb33f1a8b3508d279,FK-202504211431,812,二重厂西路等4条道路工程,12825.68,sc.payment.execution,create_payment_execution
payment,255,078103a42c804812a835e51dd5439f03,FK-202504211206,818,齐家堰流域（高槐村-桂花村）河段水生态修复项目,19031.25,sc.payment.execution,create_payment_execution
payment,642,12622faccac6469593cfb140a69db7de,FK-202504211431,812,二重厂西路等4条道路工程,2126.0,sc.payment.execution,create_payment_execution
payment,907,19ba20290cc847c68ad10e012c091f34,FK-202504211315,808,旌阳区供水项目——柏隆净水厂,33070.0,sc.payment.execution,create_payment_execution
payment,1601,2da166ecfcde4f58a16083d6809131e3,FK-202504211431,812,二重厂西路等4条道路工程,302.7,sc.payment.execution,create_payment_execution
payment,3655,6766911c312141c9bee0a08d65b0eeb7,FK-202504211431,812,二重厂西路等4条道路工程,33513.38,sc.payment.execution,create_payment_execution
payment,3783,6ae7c1c0ddfa46db8a5b8d13c3ee303b,FK-202504211258,810,高新产业园配套项目（包3）,26.09,sc.payment.execution,create_payment_execution
payment,3901,6e66583b75fd4eae897c2780cf643010,FK-202504211300,825,凯江大回湾景区融合提升项目,2190.0,sc.payment.execution,create_payment_execution
payment,4530,80508d965d164ba7bde581c603fc4b6e,FK-202504211507,809,高新产业园配套项目（包2）,10000.0,sc.payment.execution,create_payment_execution
payment,4963,8d753bdcb39a43c7b30b0548151b824e,FK-202504211431,812,二重厂西路等4条道路工程,235.48,sc.payment.execution,create_payment_execution
payment,5353,97905b8fd18140a8a77d804622a64abb,FK-202504211258,810,高新产业园配套项目（包3）,3950.0,sc.payment.execution,create_payment_execution
payment,6275,b002e9759e6049fd9664f01e00ad2290,FK-202504211251,814,澜沧江西路（苗山街-蓥华山路）,10000.0,sc.payment.execution,create_payment_execution
payment,6815,bf0efb3de0be4775ae1f793ec398f9ca,FK-202504211431,812,二重厂西路等4条道路工程,8701.26,sc.payment.execution,create_payment_execution
payment,8236,e6591cdbd3de4f1fa4b3178c5d4dfd2b,FK-202504211431,812,二重厂西路等4条道路工程,2196.0,sc.payment.execution,create_payment_execution
payment,8928,fa06cbe188454b1d8a60b907a9b7e1c0,FK-202504211431,812,二重厂西路等4条道路工程,35288.08,sc.payment.execution,create_payment_execution
payment,1459,29ddd0127282419eae022dbd733801c7,FK-202504221605,808,旌阳区供水项目——柏隆净水厂,10225.0,sc.payment.execution,create_payment_execution
payment,1617,2e2be01119a14ece89f50974a8138eec,FK-202504221556,809,高新产业园配套项目（包2）,74.0,sc.payment.execution,create_payment_execution
payment,2161,3e1422b7fd924bd582a57f251f0ebe6c,FK-202504221503,814,澜沧江西路（苗山街-蓥华山路）,1060.0,sc.payment.execution,create_payment_execution
payment,2822,502b39612fce412aa4215e623187ecbe,FK-202504221535,813,旌阳区供水项目——柏隆供水管网,715.0,sc.payment.execution,create_payment_execution
payment,3212,5af9b65e5edc4f268f54f2c3b4653c78,FK-202504221503,814,澜沧江西路（苗山街-蓥华山路）,10000.0,sc.payment.execution,create_payment_execution
payment,3341,5e6b3f38cf254ef7a14489ba487acdd0,FK-202504221535,813,旌阳区供水项目——柏隆供水管网,143.0,sc.payment.execution,create_payment_execution
payment,3895,6e5274c17b9f4b62949301e7ba6f2d99,FK-202504221556,809,高新产业园配套项目（包2）,1315.0,sc.payment.execution,create_payment_execution
payment,4050,72bc277d83274fe8b55292590a007ccb,FK-202504221605,808,旌阳区供水项目——柏隆净水厂,120.0,sc.payment.execution,create_payment_execution
payment,5001,8e6921dbdaa2474284c72039d5550c76,FK-202504221503,814,澜沧江西路（苗山街-蓥华山路）,4400.0,sc.payment.execution,create_payment_execution
payment,5177,9301cc17d90748fa94f30e006d1f38c8,FK-202504221535,813,旌阳区供水项目——柏隆供水管网,420.0,sc.payment.execution,create_payment_execution
payment,7749,d87638a2bfaa4af9b129fd04670d654c,FK-202504221503,814,澜沧江西路（苗山街-蓥华山路）,1307.0,sc.payment.execution,create_payment_execution
payment,7811,da17bb8efa8b4f9bad06ffc89d88098a,FK-202504281337,817,王谊村总平,10600.0,sc.payment.execution,create_payment_execution
payment,8300,e8276f2626e34523988e1c2df9f611df,FK-202504281337,817,王谊村总平,6715.0,sc.payment.execution,create_payment_execution
payment,2820,5020ac7946dd4a67ab04ee0aeef3a160,FK-202504281050,808,旌阳区供水项目——柏隆净水厂,50000.0,sc.payment.execution,create_payment_execution
payment,6119,ac9b2822301148aaaa24d9343f40d8a7,FK-202504281050,808,旌阳区供水项目——柏隆净水厂,5800.0,sc.payment.execution,create_payment_execution
payment,8281,e7b1bcb1451142328aea6d399927de9a,FK-202504281050,810,高新产业园配套项目（包3）,40000.0,sc.payment.execution,create_payment_execution
payment,6947,c28197679b7a45bebe6230b98e84ca7e,FKD-20250425-001,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,40000.0,sc.payment.execution,create_payment_execution
payment,816,170542a42bf64ce9b9ee6084943b209f,FKD-20250428-001,849,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,7868.0,sc.payment.execution,create_payment_execution
payment,860,18622237b4474ccdaccca66e08fd4b4d,FK-202504281103,813,旌阳区供水项目——柏隆供水管网,20000.0,sc.payment.execution,create_payment_execution
payment,1886,36d1c8686342443b87653fca9615801d,FK-202504281415,809,高新产业园配套项目（包2）,19520.0,sc.payment.execution,create_payment_execution
payment,4099,74865d454bba4b1a808b353bb7a60c1d,FKD-20250428-002,849,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,11475.0,sc.payment.execution,create_payment_execution
payment,5056,9015e9fd52b44073a9e4b8bc59ed2337,FKD-20250428-003,849,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,24900.0,sc.payment.execution,create_payment_execution
payment,7131,c78191a35c7f48a4a4342b85ad61c96a,FK-202504281132,808,旌阳区供水项目——柏隆净水厂,2266.0,sc.payment.execution,create_payment_execution
payment,263,07b917102cc448828205d8e39e89ce6c,FK-202504291203,813,旌阳区供水项目——柏隆供水管网,535.0,sc.payment.execution,create_payment_execution
payment,626,11f55be8cbc24e98899bd64bc7595863,FK-202504291250,809,高新产业园配套项目（包2）,1451.0,sc.payment.execution,create_payment_execution
payment,1770,32b9c58373174860bc9ea435f190f8c7,FK-202504291203,813,旌阳区供水项目——柏隆供水管网,155.0,sc.payment.execution,create_payment_execution
payment,2352,437b6b5c15d34a88973ce3c680088487,FK-202505071151,833,高地搅拌站,200.0,sc.payment.execution,create_payment_execution
payment,3480,6255eaf0561c4e01a83b54ab94e4b00a,FK-202504291250,809,高新产业园配套项目（包2）,1100.0,sc.payment.execution,create_payment_execution
payment,3559,64adf2f855784e0485067b7af78d566d,FK-202504291216,808,旌阳区供水项目——柏隆净水厂,540.0,sc.payment.execution,create_payment_execution
payment,3568,64fe17fcf9ad44498ef8128c84b0f22c,FK-202504291249,809,高新产业园配套项目（包2）,3600.0,sc.payment.execution,create_payment_execution
payment,4696,85e4df8355354a138ca831172ccf8cd0,FK-202504291203,813,旌阳区供水项目——柏隆供水管网,107.7,sc.payment.execution,create_payment_execution
payment,5190,93658d3dd4a445788997dd4949273778,FK-202505071151,833,高地搅拌站,400.0,sc.payment.execution,create_payment_execution
payment,5414,994ded4a7e6546a680f35c4b2a7b9d92,FK-202504291250,809,高新产业园配套项目（包2）,312.7,sc.payment.execution,create_payment_execution
payment,6500,b604637aedad448c961f1ca4ee1d4af3,FK-202504291216,808,旌阳区供水项目——柏隆净水厂,283.0,sc.payment.execution,create_payment_execution
payment,6735,bd163b66df6b4c8cba194c4e8032b3ad,FK-202504291216,808,旌阳区供水项目——柏隆净水厂,96.0,sc.payment.execution,create_payment_execution
payment,7285,cb7d846798b34f44bd289347d1f0473c,FK-202504291216,808,旌阳区供水项目——柏隆净水厂,2728.0,sc.payment.execution,create_payment_execution
payment,7928,dd63c70d9e2449f296c61ead177dd6b2,FK-202504291250,809,高新产业园配套项目（包2）,124.0,sc.payment.execution,create_payment_execution
payment,7958,deb4135be1934ff0b3bc6c2fedf1d6bb,FK-202504291216,808,旌阳区供水项目——柏隆净水厂,125.0,sc.payment.execution,create_payment_execution
payment,8033,e0e261202ca64829954d102ce4739712,FK-202504291203,813,旌阳区供水项目——柏隆供水管网,600.0,sc.payment.execution,create_payment_execution
payment,8193,e50974c7424f4d1aad73dee7fb5075bf,FK-202504291216,808,旌阳区供水项目——柏隆净水厂,257.9,sc.payment.execution,create_payment_execution
payment,8538,eee986cf6bf4413d86aa9e7b83b2d41f,FK-202504291250,809,高新产业园配套项目（包2）,770.0,sc.payment.execution,create_payment_execution
payment,8629,f15c34704ac04d27a13ba4ecdd5e5ae9,FK-202504291203,813,旌阳区供水项目——柏隆供水管网,7000.0,sc.payment.execution,create_payment_execution
payment,9097,fed355360fc347399afe5ed70cc22846,FK-202504291203,813,旌阳区供水项目——柏隆供水管网,1200.0,sc.payment.execution,create_payment_execution
payment,231,06cfcd8ecd9c4607a5555b72afe4d284,FK-202505061521,810,高新产业园配套项目（包3）,105000.0,sc.payment.execution,create_payment_execution
payment,1563,2ca5087c5c444981ba52b862004f422c,FK-202505061447,814,澜沧江西路（苗山街-蓥华山路）,1200.0,sc.payment.execution,create_payment_execution
payment,2340,430fe2d9fc4c43cba6a930bfab992200,FK-202505061453,828,城市花园等老旧小区改造,240.0,sc.payment.execution,create_payment_execution
payment,3058,5691230a172243b6a0f4553167eab982,FK-202505061509,808,旌阳区供水项目——柏隆净水厂,4500.0,sc.payment.execution,create_payment_execution
payment,3106,57b3f12e243748648255d33a0e02c964,FK-202505061447,814,澜沧江西路（苗山街-蓥华山路）,14418.0,sc.payment.execution,create_payment_execution
payment,4178,7701d715076d4bae957e124b461d38af,FK-202505061447,814,澜沧江西路（苗山街-蓥华山路）,2200.0,sc.payment.execution,create_payment_execution
payment,5036,8f87aa7d4f074c49832c16c9ea4a5a27,FK-202505061504,814,澜沧江西路（苗山街-蓥华山路）,5000.0,sc.payment.execution,create_payment_execution
payment,5379,984300e73dff405186498bc56e923dea,FK-202505071303,812,二重厂西路等4条道路工程,9591.6,sc.payment.execution,create_payment_execution
payment,5613,9e6f0c91fa334f758acff7b052dfbdaa,FK-202505061513,809,高新产业园配套项目（包2）,10000.0,sc.payment.execution,create_payment_execution
payment,5694,a0a929af84b947dd98b9683b8862f90f,FK-202505061447,814,澜沧江西路（苗山街-蓥华山路）,1200.0,sc.payment.execution,create_payment_execution
payment,64,01d8657e9cce47fcaafb135ca1e28a4c,FK-202505071248,828,城市花园等老旧小区改造,209.02,sc.payment.execution,create_payment_execution
payment,168,055a0790b1f343a7bb20ee3d256ee275,FK-202505071234,809,高新产业园配套项目（包2）,144.0,sc.payment.execution,create_payment_execution
payment,405,0b8694966e914489a821419923ab76b0,FK-202505071257,814,澜沧江西路（苗山街-蓥华山路）,1910.0,sc.payment.execution,create_payment_execution
