row_no,route,blockers,blocker_combo_sorted,legacy_partner_source,legacy_partner_id,partner_name,tax_number,dedup_key_type,dedup_key,sources,source_row_count,merge_strategy,dry_run_action,recommended_next_task
3072,missing_tax_duplicate_group_screen,missing_tax_number;deduplicated_group_not_create_only,deduplicated_group_not_create_only;missing_tax_number,cooperat_company,4bee981f5abc41c48b2c9d58b6ae468b,阳光财产保险股份有限公司阿克苏中心支公司,,exact_name,阳光财产保险股份有限公司阿克苏中心支公司,company,5,merge_by_exact_name,blocked,missing_tax_duplicate_group_screen
3136,missing_tax_duplicate_group_screen,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;missing_tax_number;non_primary_partner_source,company;supplier,3944d3c4da664431ad7a9b44e5fbdeb0,零星发票,,exact_name,零星发票,company;supplier,5,merge_by_exact_name,blocked,missing_tax_duplicate_group_screen
3137,missing_tax_duplicate_group_screen,missing_tax_number;deduplicated_group_not_create_only,deduplicated_group_not_create_only;missing_tax_number,cooperat_company,0e388cec3d2e4b6e8a5cdcd365773252,零星材料,,exact_name,零星材料,company,9,merge_by_exact_name,blocked,missing_tax_duplicate_group_screen
3143,missing_tax_duplicate_group_screen,missing_tax_number;deduplicated_group_not_create_only,deduplicated_group_not_create_only;missing_tax_number,cooperat_company,1e70b387915241939e654532997f08cd,零星材料费,,exact_name,零星材料费,company,3,merge_by_exact_name,blocked,missing_tax_duplicate_group_screen
3162,missing_tax_duplicate_group_screen,missing_tax_number;deduplicated_group_not_create_only,deduplicated_group_not_create_only;missing_tax_number,cooperat_company,d6ff7c74e74f46c089c17b979561f20b,青海省玉树公路路政执法支队,,exact_name,青海省玉树公路路政执法支队,company,2,merge_by_exact_name,blocked,missing_tax_duplicate_group_screen
3168,missing_tax_duplicate_group_screen,missing_tax_number;deduplicated_group_not_create_only,deduplicated_group_not_create_only;missing_tax_number,cooperat_company,0b3e6a9aa83947a69c510386c4d61e70,青白江华茂盛世建材经营部,,exact_name,青白江华茂盛世建材经营部,company,5,merge_by_exact_name,blocked,missing_tax_duplicate_group_screen
3175,missing_tax_duplicate_group_screen,missing_tax_number;deduplicated_group_not_create_only,deduplicated_group_not_create_only;missing_tax_number,cooperat_company,3ae6b8097241409a9c5d8bdaf636048d,项目工资表,,exact_name,项目工资表,company,2,merge_by_exact_name,blocked,missing_tax_duplicate_group_screen
3261,missing_tax_non_primary_screen,missing_tax_number;non_primary_partner_source,missing_tax_number;non_primary_partner_source,supplier,649285b5adbd4cdb92094bc384876207,何杨敏（砂 水泥 水稳料）,,name_phone,何杨敏（砂 水泥 水稳料）|15818899924,supplier,1,create_single,blocked,missing_tax_non_primary_screen
3292,missing_tax_duplicate_group_screen,missing_tax_number;deduplicated_group_not_create_only,deduplicated_group_not_create_only;missing_tax_number,cooperat_company,ee1b36c807e64ea9b376f5289fc48f0e,广州市飞隆工程运输有限公司,,name_phone,广州市飞隆工程运输有限公司|15818899924,company,2,merge_by_name_phone,blocked,missing_tax_duplicate_group_screen
3300,missing_tax_duplicate_group_screen,missing_tax_number;deduplicated_group_not_create_only,deduplicated_group_not_create_only;missing_tax_number,cooperat_company,0e7a7b4c922847e0aa46be85a1bb03bd,德阳市辽河建材物资有限公司,,name_phone,德阳市辽河建材物资有限公司|17311829999,company,2,merge_by_name_phone,blocked,missing_tax_duplicate_group_screen
3335,missing_tax_non_primary_screen,missing_tax_number;non_primary_partner_source,missing_tax_number;non_primary_partner_source,supplier,a00e46dce6d44352acd1fadd792b12a8,王豪（米石，中砂，1-3石子,,name_phone,王豪（米石，中砂，1-3石子|13778292005,supplier,1,create_single,blocked,missing_tax_non_primary_screen
3348,missing_tax_duplicate_group_screen,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;missing_tax_number;non_primary_partner_source,company;supplier,e2abedc6931741e6b5f2e530f197f8c7,达娃次仁,,name_phone,达娃次仁|17808915538,company;supplier,4,merge_by_name_phone,blocked,missing_tax_duplicate_group_screen
3364,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,02588a8fccef43768baef7565247346c,四川美克罗建材有限公司,108800186509923,tax_number,108800186509923,company;supplier,8,merge_by_tax_number,blocked,same_tax_conflict_screen
3365,residual_unsafe_name_manual_screen,same_tax_multiple_names;unsafe_partner_name;deduplicated_group_not_create_only,deduplicated_group_not_create_only;same_tax_multiple_names;unsafe_partner_name,cooperat_company,0194b52803e84448b521295a42751971,覃幼平,11111111,tax_number,11111111,company,2,merge_by_tax_number,blocked,residual_unsafe_name_manual_screen
3366,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,0bf7b6996fca4908ac301ff388f35f32,中国人民解放军32329部队,111111111,tax_number,111111111,company;supplier,9,merge_by_tax_number,blocked,same_tax_conflict_screen
3367,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,4fbdffc4284a4c22aa8e2c0729bbea74,四川方碧园钢结构制造有限公司,1111111111,tax_number,1111111111,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
3368,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,11901ba4394a4e2fa48278a6ea17c9b2,共管账户（苍溪六标段）,11111111111,tax_number,11111111111,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
3369,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,01b86571de1e4332854e00ab42c46c9f,中江县南华镇金宏机械租赁经营部,111111111111,tax_number,111111111111,company;supplier,19,merge_by_tax_number,blocked,same_tax_conflict_screen
3370,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,27c3c71cb131495384079dce093e9fa8,四川工程职业技术学院,1111111111111,tax_number,1111111111111,company;supplier,6,merge_by_tax_number,blocked,same_tax_conflict_screen
3444,residual_unsafe_name_manual_screen,same_tax_multiple_names;unsafe_partner_name;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names;unsafe_partner_name,company;supplier,1ae1f46fd50d421093eadced16100114,刘时俊,510602196710130495,tax_number,510602196710130495,company;supplier,4,merge_by_tax_number,blocked,residual_unsafe_name_manual_screen
3510,residual_unsafe_name_manual_screen,unsafe_partner_name;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;unsafe_partner_name,company;supplier,e268e818bbeb4276a7c20784edd38189,王洪2,510625197008215674,tax_number,510625197008215674,company;supplier,2,merge_by_tax_number,blocked,residual_unsafe_name_manual_screen
3537,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,14925cfd843b48cd8154f99cff584246,国家税务总局苍溪县税务局发票代开,51082400DK00037,tax_number,51082400DK00037,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
3571,residual_unsafe_name_manual_screen,same_tax_multiple_names;unsafe_partner_name;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names;unsafe_partner_name,company;supplier,0233e566710540599a8c1b1ba92b5c26,陈嗣香,512227197208140542,tax_number,512227197208140542,company;supplier,2,merge_by_tax_number,blocked,residual_unsafe_name_manual_screen
3575,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,be2d218dc3c2462a928e6e56cadac017,西昌市税务局,51340100DK01603,tax_number,51340100DK01603,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
3610,duplicate_group_screen,deduplicated_group_not_create_only,deduplicated_group_not_create_only,cooperat_company,2b7880b5f51a44f197e719bbeca54627,库尔班江·依明,653101198704220813,tax_number,653101198704220813,company,2,merge_by_tax_number,blocked,duplicate_group_screen
3650,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only,deduplicated_group_not_create_only;same_tax_multiple_names,cooperat_company,5545c3833ea7467ea2474532352addc0,邯郸市滕康紧固件制造有限公司,91130408MA0A05QN38,tax_number,91130408MA0A05QN38,company,2,merge_by_tax_number,blocked,same_tax_conflict_screen
3719,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,f25bf40f6e5c4ed2b3c68caf5ba9a922,江西星飞工程设备有限公司,91360122MA399JHR0G,tax_number,91360122MA399JHR0G,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
3767,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,0a3463ad9a774079b18713d7d81d6dc0,永州市智博工程有限公司,91431121MA4RCLTT3B,tax_number,91431121MA4RCLTT3B,company;supplier,3,merge_by_tax_number,blocked,same_tax_conflict_screen
3772,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,450de1022ae44f7faab768f7479405a9,广州峰华石材有限公司,91440101080388593H,tax_number,91440101080388593H,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
3774,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,9d391239291e4b028057bb5bceda70eb,广州市成际贸易有限公司,91440101572161838P,tax_number,91440101572161838P,company;supplier,4,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
3776,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,edd6f86ca31846338e2b71897675323a,广州市亿洲混凝土有限公司,91440101767653648L,tax_number,91440101767653648L,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
3809,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,58562b121ddb41f291239cfa08af548f,深圳市高新投融资担保有限公司 (2),91440300571956268F,tax_number,91440300571956268F,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
3835,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,a1c863ee3893441d884c735bcd1b117b,肇庆君利来陶瓷有限公司,91441226MA56G6U49D,tax_number,91441226MA56G6U49D,company;supplier,3,merge_by_tax_number,blocked,same_tax_conflict_screen
3836,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,b35aa472191c4435a3a5fc78c153bc22,惠州博海体育设施有限公司,91441322MA51D5AG60,tax_number,91441322MA51D5AG60,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
3837,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,34fe309e873340c9a1f98801097b1941,梅州市南粤道路工程有限公司,914414246924545208,tax_number,914414246924545208,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
3840,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,968b8bebab7c49128ff3e47d893d58d8,清远市汝通运输有限公司,91441802MA5192TT32,tax_number,91441802MA5192TT32,company;supplier,4,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
3851,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,2e46db8f95414cb28763525d0131f9ce,中山市樱花美涂涂装工程有限公司,9144200058630182XE,tax_number,9144200058630182XE,company;supplier,3,merge_by_tax_number,blocked,same_tax_conflict_screen
3868,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,bbc8a2c7cf5442ebb860cd9fb9c7cda5,贵港市佰森木业有限公司,91450804MA5N573W4L,tax_number,91450804MA5N573W4L,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
3894,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,a24f2ee727614d44becf41aa505f6995,重庆机场集团有限公司,91500000756 209971P,tax_number,91500000756 209971P,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
3914,duplicate_group_screen,deduplicated_group_not_create_only,deduplicated_group_not_create_only,cooperat_company,2065c3cfd220467d905e94af24d0d542,重庆零零柒工程担保有限公司,91500000MACEL73C2P,tax_number,91500000MACEL73C2P,company,2,merge_by_tax_number,blocked,duplicate_group_screen
3918,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,261b7453c4674b31882bf8125f429d1c,重庆弘洋建筑工程质量检测有限公司,915001015889216356,tax_number,915001015889216356,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
3957,duplicate_group_screen,deduplicated_group_not_create_only,deduplicated_group_not_create_only,cooperat_company,8af9a8a0645a43339a13bd4914292904,重庆建发建筑劳务有限公司,91500105798016529K,tax_number,91500105798016529K,company,2,merge_by_tax_number,blocked,duplicate_group_screen
3963,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,0fb5d6a1eb034a768bd16f23e6472dd4,重庆意鼎机械租赁有限公司,91500105MAC80LHE6N,tax_number,91500105MAC80LHE6N,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
3979,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,e54b049b199f4566b802aa4bfb9d7c80,重庆森鼎木业有限公司,91500106MA601PYP2F,tax_number,91500106MA601PYP2F,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
3986,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,2f7ecb1f2a4f49fdbad5255e8521a6d6,重庆图南供应链有限公司,91500106MA7N8AEE5U,tax_number,91500106MA7N8AEE5U,company;supplier,3,merge_by_tax_number,blocked,same_tax_conflict_screen
3995,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,9e9dcf1d1a0e413ca8a4f0afde7ea5b1,重庆腾建筑劳务有限公司,91500107050356937F,tax_number,91500107050356937F,company;supplier,5,merge_by_tax_number,blocked,same_tax_conflict_screen
4001,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,1b908a86742c4394a152de7ba671ed36,重庆启和国际物流有限公司,915001073556649739,tax_number,915001073556649739,company;supplier,4,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
4042,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,c9f42ad783c04a33973f56f89c260d6a,重庆鸿辰环保科技有限公司,91500107MA60LEK835,tax_number,91500107MA60LEK835,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
4048,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only,deduplicated_group_not_create_only;same_tax_multiple_names,cooperat_company,950ccbe20bd748a7b3360399e1fa9173,重庆宏企盛工程管理有限责任公司,91500107MA61DE8U4R,tax_number,91500107MA61DE8U4R,company,2,merge_by_tax_number,blocked,same_tax_conflict_screen
4049,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,090f8050d07f4bd188c8c790cc0a8a76,重庆双腾幕墙装饰工程有限公司,91500107MAABPDGF1A,tax_number,91500107MAABPDGF1A,company;supplier,3,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
4067,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,f877c0b3aaa84ed98411961df95cab1d,重庆汇尔固机电设备有限公司,91500108MA60BFUBX6,tax_number,91500108MA60BFUBX6,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
4096,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,1d191421d93044c485fbc83347e476d4,重庆扬升建筑劳务有限公司,91500112759265880M,tax_number,91500112759265880M,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
4102,duplicate_group_screen,deduplicated_group_not_create_only,deduplicated_group_not_create_only,cooperat_company,051366f830e5470e921810647cd14fcb,重庆鑫亚坤新型环保建材有限公司,91500112MA5U9CX13R,tax_number,91500112MA5U9CX13R,company,2,merge_by_tax_number,blocked,duplicate_group_screen
4115,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,a1b34e3467d64105bf66ee5768479e9e,重庆刚宏鑫茂科技有限公司,91500112MA61B3PN42,tax_number,91500112MA61B3PN42,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
4194,duplicate_group_screen,deduplicated_group_not_create_only,deduplicated_group_not_create_only,cooperat_company,01013f0377d542408afa1a3064fda0b8,重庆柯腾建筑劳务有限公司,91500119MAACCOTR8C,tax_number,91500119MAACCOTR8C,company,2,merge_by_tax_number,blocked,duplicate_group_screen
4200,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,3455d5f07fde4aa496e9614044295fbd,丰恒正（重庆）能源有限责任公司,91500120MA7N68U73J,tax_number,91500120MA7N68U73J,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
4202,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,5065c05c6c844f6e87052e80a0bc4829,重庆智辉建筑工程设备租赁有限公司,91500120MAAC0RPRX4,tax_number,91500120MAAC0RPRX4,company;supplier,4,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
4205,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,8c3f326a01a9443cb2cc3d84532ace49,重庆何怡建工程机械租赁有限公司,91500120MACE5KD49L,tax_number,91500120MACE5KD49L,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
4217,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,1cbcd7f32d594744aaee03640a626c29,重庆源顺建筑设备租赁有限公司,91500153MAABT77J2W,tax_number,91500153MAABT77J2W,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
4240,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,b06c49da759d423dbabe914f1a780d18,重庆容睿通塑业有限公司,915002263048050436,tax_number,915002263048050436,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
4248,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,26bbda49abaa4554a572a815db073340,重庆市荣昌区鑫垚建材厂,91500226759267253N,tax_number,91500226759267253N,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
4265,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,5466db6b347d4172a203ed467db82a37,重庆鑫勇钢材销售有限公司,91500226MA611F9N0X,tax_number,91500226MA611F9N0X,company;supplier,3,merge_by_tax_number,blocked,same_tax_conflict_screen
4282,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,0232c081e88e4597afdd82ea9f2fd491,重庆映锦建筑劳务有限公司,91500227MA608N2N5A,tax_number,91500227MA608N2N5A,company;supplier,4,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
4287,duplicate_group_screen,deduplicated_group_not_create_only,deduplicated_group_not_create_only,cooperat_company,123017fa2bd8480bbd1469982b4682cf,重庆市夏禾装饰工程有限责任公司,91500227MA60T8GJ5U,tax_number,91500227MA60T8GJ5U,company,2,merge_by_tax_number,blocked,duplicate_group_screen
4360,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only,deduplicated_group_not_create_only;same_tax_multiple_names,cooperat_company,0568078e8b42490582371ed08946ec07,零星开支,915100000000000000,tax_number,915100000000000000,company,2,merge_by_tax_number,blocked,same_tax_conflict_screen
4408,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,4bb615702d7e4c65be6035c40c485ab1,四川利森建材经营部,91510000MA61Y0MF77,tax_number,91510000MA61Y0MF77,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
4431,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,7334dbb22bb74d42a337efbed3605a67,成都市长峰钢铁集团有限公司,9151010074360952XH,tax_number,9151010074360952XH,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
4456,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,8dfaf25db63345a29aa43755cc401c0d,四川元先工程咨询有限公司,91510100MA69TW730C,tax_number,91510100MA69TW730C,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
4466,duplicate_group_screen,deduplicated_group_not_create_only,deduplicated_group_not_create_only,cooperat_company,83a869f5e471449e8557ea66d7a49364,四川长腾建筑劳务有限公司,91510100MA6CX53CXH,tax_number,91510100MA6CX53CXH,company,2,merge_by_tax_number,blocked,duplicate_group_screen
4496,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only,deduplicated_group_not_create_only;same_tax_multiple_names,cooperat_company,86e3b4ebca8f4859a021e3bddc1b95f6,成都宁锋商贸有限公司,91510105095268658M,tax_number,91510105095268658M,company,2,merge_by_tax_number,blocked,same_tax_conflict_screen
4503,duplicate_group_screen,deduplicated_group_not_create_only,deduplicated_group_not_create_only,cooperat_company,3604cde05fcd460da21f288d5a2b1669,四川巨腾建筑工程有限公司,91510105MA639HPF82,tax_number,91510105MA639HPF82,company,2,merge_by_tax_number,blocked,duplicate_group_screen
4505,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,bcb72d7e4edd4a08a88ac9111ff06dce,四川华盈泰建设工程有限公司,91510105MA64M8RX51,tax_number,91510105MA64M8RX51,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
4517,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,1d7f421270bf44b496cddc35d0288978,四川国酒茅台销售有限公司成都分公司,91510105MAC2C0GLXF,tax_number,91510105MAC2C0GLXF,company;supplier,3,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
4538,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,8ec5fdb918dd4e2480674668a882cbd6,成都众冠新五金交电有限公司,9151010666301530XY,tax_number,9151010666301530XY,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
4552,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,718194c0e0974398b5fc04ba5b679c51,成都罗罗门业有限公司,91510106MA61W3PHXC,tax_number,91510106MA61W3PHXC,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
4609,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,18d0cf74d77745ebbde72c8e014d729c,四川中诚慧燃科技有限公司,91510106MA7GN1GR5J,tax_number,91510106MA7GN1GR5J,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
4626,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,4bde193b250e4012acc33086fe4c00c5,四川七星劳务有限公司成都分公司,91510107592096535B,tax_number,91510107592096535B,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
4741,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,7c22dd1b757d4e448176d9bcfedad214,四川瑞欣恒达建材销售有限公司,91510114MABM81GPXN,tax_number,91510114MABM81GPXN,company;supplier,3,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
4766,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,e2610055d59e486695435ac845b03f30,四川依锦门业有限公司,91510122MA6DHKYM3A,tax_number,91510122MA6DHKYM3A,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
